"PAR_anomaly","VPD_anomaly","Pre_anomaly","MCWD_anomaly","WTD","HAND","Drought_Length","EVI_anomaly","SegGeo_number","year","HAND_CLASS","Drought_Condition"
-1.19685,1.78025,-0.113083,-1.71394,18.1278,18.1278,2.95996,-2.14732,12,"2010",19,"Medium Drought"
-0.327275,1.57506,-1.37689,-1.04338,12.0863,12.0863,1,-2.14546,12,"2010",13,"Medium Drought"
-1.2087,1.76637,-0.868563,-2.05814,17.052,17.052,3.01108,-2.14511,12,"2010",18,"Severe Drought"
2.38276,2.07758,-2.13059,-1.46509,26.1059,26.1059,4.92645,-2.14436,12,"2015",27,"Medium Drought"
-0.901428,1.51391,-1.05912,-1.38385,18.1994,18.1994,3,-2.14017,12,"2010",19,"Medium Drought"
2.0631,1.42643,-2.37985,-2.36209,9.61878,9.61878,5.18364,-2.13661,12,"2015",10,"Severe Drought"
-1.32115,1.52141,-1.47647,-2.05058,11.5411,11.5411,3.69028,-2.13636,12,"2010",12,"Severe Drought"
-0.765134,1.74419,-0.892355,-1.59846,12.0015,12.0015,2.93159,-2.12855,12,"2010",13,"Medium Drought"
0.680537,1.81027,-0.900746,-1.14106,18.3404,18.3404,1,-2.12782,12,"2010",19,"Medium Drought"
2.16646,1.13885,-1.45237,-1.87493,25.1054,25.1054,4.04651,-2.12609,12,"2015",26,"Medium Drought"
-1.02697,1.56904,-1.85375,-2.47196,18.7168,18.7168,3,-2.12141,12,"2010",19,"Severe Drought"
1.93166,1.69468,-2.30989,-2.34918,19.4818,19.4818,5.97807,-2.1148,12,"2015",20,"Severe Drought"
-1.12317,2.54283,-0.999884,-1.8048,3.89873,3.89873,3.69858,-2.11462,12,"2010",4,"Medium Drought"
-1.02106,2.38508,-0.933158,-1.16454,10.8427,10.8427,2.79528,-2.11448,12,"2010",11,"Medium Drought"
1.71736,0.508991,-1.29044,-2.24614,8.03723,8.03723,3,-2.1141,12,"2015",9,"Severe Drought"
-0.548353,1.67612,-1.52782,-1.43258,18.1633,18.1633,2.92192,-2.11262,12,"2010",19,"Medium Drought"
-1.27338,1.5206,-1.59144,-2.10952,15.9219,15.9219,3.77688,-2.11261,12,"2010",16,"Severe Drought"
-0.383876,2.02938,-1.16023,-1.49775,13.5082,13.5082,2.93505,-2.11164,12,"2010",14,"Medium Drought"
-0.327275,1.57507,-1.37689,-1.04338,15.213,15.213,1,-2.10884,12,"2010",16,"Medium Drought"
-0.358942,1.12417,-1.17419,-1.13047,13.2308,13.2308,4,-2.10691,12,"2010",14,"Medium Drought"
2.77919,1.87285,-2.26461,-1.66822,14.6088,14.6088,4.98077,-2.10426,12,"2015",15,"Medium Drought"
-1.40245,1.61178,-0.883659,-1.57663,16.5393,16.5393,2.41866,-2.09866,12,"2010",17,"Medium Drought"
-1.35398,1.61136,-0.552312,-1.05258,9.57518,9.57518,3,-2.09391,12,"2010",10,"Medium Drought"
2.11386,1.47415,-1.98484,-1.84118,14.8024,14.8024,5.84615,-2.09144,12,"2015",15,"Medium Drought"
-1.08932,2.24857,-0.200146,-1.59625,4.49238,4.49238,3,-2.08749,12,"2010",5,"Medium Drought"
1.74181,0.590181,-1.17393,-2.03509,7.52457,7.52457,2.94444,-2.08739,12,"2015",8,"Severe Drought"
-0.924803,1.46742,-0.838167,-1.59413,10.4977,10.4977,3,-2.08435,12,"2010",11,"Medium Drought"
2.80834,1.62343,-2.14764,-2.8661,6.29976,6.29976,6,-2.08294,12,"2015",7,"Severe Drought"
-0.196761,1.41362,-0.46018,-1.18075,13.6042,13.6042,1.39271,-2.08244,12,"2010",14,"Medium Drought"
-0.728324,1.53276,-1.1655,-1.99698,17.5538,17.5538,3,-2.08243,12,"2010",18,"Medium Drought"
1.86472,1.13379,-2.27828,-2.19921,25.6955,25.6955,3.44444,-2.07919,12,"2015",26,"Severe Drought"
-0.576093,1.77565,-1.20956,-1.68287,12.6038,12.6038,2.44408,-2.07749,12,"2010",13,"Medium Drought"
-0.605991,1.6258,-1.47648,-1.56386,17.5897,17.5897,3,-2.07378,12,"2010",18,"Medium Drought"
2.47375,1.55009,-1.93343,-1.69105,10.267,10.267,5,-2.07365,12,"2015",11,"Medium Drought"
-0.949709,1.67604,-1.03425,-1.45492,11.8834,11.8834,2.45801,-2.07053,12,"2010",12,"Medium Drought"
0.749518,0.155907,-0.81676,-1.19232,14.1715,14.1715,2,-2.07044,12,"2015",15,"Medium Drought"
2.46825,1.53527,-2.68982,-2.13605,12.1732,12.1732,6.56519,-2.06963,12,"2015",13,"Severe Drought"
-0.997058,1.56222,-1.35953,-2.20036,9.39838,9.39838,3.17958,-2.06813,12,"2010",10,"Severe Drought"
0.490662,-0.0916891,-1.91772,-1.64411,4.40239,4.40239,3,-2.0641,12,"2015",5,"Medium Drought"
0.955287,0.689137,-1.5172,-1.46636,13.9935,13.9935,2.5789,-2.0631,12,"2015",14,"Medium Drought"
2.18282,1.65791,-2.72037,-2.205,14.5762,14.5762,4.71221,-2.06235,12,"2015",15,"Severe Drought"
-0.236479,1.82142,-1.41829,-1.37032,3.38799,3.38799,5.01171,-2.05981,12,"2010",4,"Medium Drought"
0.10511,1.43542,-1.38892,-1.81091,11.4125,11.4125,1.5677,-2.05876,12,"2010",12,"Medium Drought"
-0.85699,0.0185785,-1.04619,-1.21537,10.6175,10.6175,2,-2.05848,12,"2015",11,"Medium Drought"
2.06888,1.3499,-2.47201,-1.88838,19.5773,19.5773,5.26761,-2.05306,12,"2015",20,"Medium Drought"
-0.174335,1.43954,-1.33888,-1.18065,16.9585,16.9585,1.19588,-2.04894,12,"2010",17,"Medium Drought"
2.9341,1.69817,-2.26859,-2.20688,4.733,4.733,4.88699,-2.04708,12,"2015",5,"Severe Drought"
0.126274,1.33418,-1.53149,-1.0789,16.1759,16.1759,2,-2.04692,12,"2010",17,"Medium Drought"
2.11088,1.25087,-1.85982,-2.08415,18.8077,18.8077,3.78873,-2.04682,12,"2015",19,"Severe Drought"
1.73597,1.05457,-1.83102,-1.15847,23.3923,23.3923,3,-2.04448,12,"2015",24,"Medium Drought"
-1.18432,1.55434,-1.20107,-2.49462,17.2464,17.2464,3,-2.04281,12,"2010",18,"Severe Drought"
-0.528873,1.7301,-1.13651,-1.12397,19.9589,19.9589,2,-2.04221,12,"2010",20,"Medium Drought"
0.138475,1.4933,-1.94434,-1.46229,15.4817,15.4817,3,-2.04194,12,"2010",16,"Medium Drought"
-1.10531,1.40947,-1.52362,-2.81903,22.1389,22.1389,3,-2.04175,12,"2010",23,"Severe Drought"
1.99181,0.352713,-2.19008,-2.15901,84.5007,84.5007,5.86364,-2.03253,12,"2015",31,"Severe Drought"
2.00563,0.695056,-1.83185,-1.73785,15.9859,15.9859,4,-2.03226,12,"2015",16,"Medium Drought"
-0.990821,1.50674,-1.56471,-2.35205,12.6158,12.6158,3,-2.03057,12,"2010",13,"Severe Drought"
2.13,1.55151,-2.47921,-2.18177,10.0989,10.0989,5.74802,-2.02999,12,"2015",11,"Severe Drought"
-0.332755,1.25019,-1.15344,-1.0633,27.6926,27.6926,2,-2.02715,12,"2010",28,"Medium Drought"
2.00565,1.51827,-2.26635,-2.26493,14.9289,14.9289,5.52054,-2.02491,12,"2015",15,"Severe Drought"
1.6551,1.21345,-1.95832,-2.48148,40.4256,40.4256,3,-2.02376,12,"2015",31,"Severe Drought"
-0.896209,1.65536,-0.940677,-1.18015,16.6177,16.6177,2.77277,-2.01685,12,"2010",17,"Medium Drought"
2.14049,1.01362,-2.49654,-1.89255,27.1644,27.1644,5.01933,-2.01608,12,"2015",28,"Medium Drought"
1.55768,0.188755,-2.09079,-2.31967,25.5335,25.5335,6,-2.0148,12,"2015",26,"Severe Drought"
-1.65964,1.84164,-1.30691,-1.13361,8.61622,8.61622,2.01601,-2.01315,12,"2010",9,"Medium Drought"
-1.10235,1.73512,-0.23102,-1.0773,16.49,16.49,2.02971,-2.01132,12,"2010",17,"Medium Drought"
2.7906,1.97532,-2.12802,-1.34646,9.71421,9.71421,4.51355,-2.01104,12,"2015",10,"Medium Drought"
-0.36978,1.49662,-1.65293,-1.40138,16.0964,16.0964,1.72843,-2.01027,12,"2010",17,"Medium Drought"
0.00464704,1.5149,-1.66044,-1.20413,19.7564,19.7564,1.21429,-2.00576,12,"2010",20,"Medium Drought"
2.38723,1.37548,-1.4403,-2.39893,30.7361,30.7361,4.90449,-2.00383,12,"2015",31,"Severe Drought"
-1.13003,1.17328,-0.982336,-2.01244,13.811,13.811,1.92622,-2.00267,12,"2010",14,"Severe Drought"
-1.08087,1.50601,-1.33071,-2.67621,13.3799,13.3799,3,-2.00139,12,"2010",14,"Severe Drought"
-0.874835,2.35804,-1.21213,-1.07499,9.77679,9.77679,2.97139,-1.99955,12,"2010",10,"Medium Drought"
2.39061,1.35948,-2.88902,-2.42005,15.2196,15.2196,6.44452,-1.9935,12,"2015",16,"Severe Drought"
-0.967925,1.70379,-1.12883,-1.80593,23.745,23.745,2.44401,-1.99235,12,"2010",24,"Medium Drought"
1.45374,0.667382,-2.08559,-2.13578,14.4066,14.4066,4.06382,-1.99137,12,"2015",15,"Severe Drought"
-1.11241,1.79745,-0.901254,-1.89865,26.9842,26.9842,3.00816,-1.99097,12,"2010",27,"Medium Drought"
0.199894,1.52006,-1.28334,-1.2778,8.07724,8.07724,1.01827,-1.99093,12,"2010",9,"Medium Drought"
-1.26587,1.51591,-1.54219,-2.2615,13.3796,13.3796,3.39876,-1.98968,12,"2010",14,"Severe Drought"
2.15569,1.79124,-2.09834,-1.23344,9.65481,9.65481,3,-1.98726,12,"2015",10,"Medium Drought"
-0.711658,2.23446,-1.38183,-1.17925,10.0406,10.0406,2.26772,-1.98605,12,"2010",11,"Medium Drought"
1.67302,0.642389,-2.05908,-2.3941,11.5434,11.5434,4.0087,-1.98395,12,"2015",12,"Severe Drought"
-1.17099,1.71204,-1.10389,-1.37098,12.8014,12.8014,2.54717,-1.98293,12,"2010",13,"Medium Drought"
-0.978123,1.70268,-1.36249,-1.6887,15.4841,15.4841,2.94452,-1.98267,12,"2010",16,"Medium Drought"
2.29844,1.40424,-1.76034,-2.17168,38.048,38.048,3.23684,-1.97933,12,"2015",31,"Severe Drought"
-0.653496,1.57953,-1.09273,-1.32272,21.3859,21.3859,3,-1.97862,12,"2010",22,"Medium Drought"
2.41268,1.83263,-2.40862,-1.95937,11.3773,11.3773,5.97133,-1.97856,12,"2015",12,"Medium Drought"
-0.507036,1.72034,-1.43479,-2.1008,3.39786,3.39786,5.67606,-1.97822,12,"2010",4,"Severe Drought"
0.832772,0.862684,-1.33653,-1.37463,52.2374,52.2374,2,-1.97638,12,"2005",31,"Medium Drought"
-0.350188,1.66724,-1.46872,-1.53318,19.3661,19.3661,2.96296,-1.97636,12,"2010",20,"Medium Drought"
1.68448,1.61911,-0.923577,-1.5668,7.22544,7.22544,2.4,-1.975,12,"2015",8,"Medium Drought"
-1.13769,1.79777,-0.555119,-1.13409,32.7283,32.7283,3.62818,-1.96991,12,"2010",31,"Medium Drought"
-0.596772,1.56308,-0.975809,-1.75521,13.6919,13.6919,2.9836,-1.96879,12,"2010",14,"Medium Drought"
-0.634125,0.00218889,-0.92323,-1.05324,3.97973,3.97973,2,-1.96575,12,"2005",4,"Medium Drought"
-1.00277,1.33911,-0.53329,-1.73048,18.1166,18.1166,2.62779,-1.96391,12,"2010",19,"Medium Drought"
-0.401938,0.933318,-1.18072,-1.0307,8.06641,8.06641,4,-1.96157,12,"2010",9,"Medium Drought"
-0.781079,2.29501,-1.0368,-1.21651,12.64,12.64,2.89013,-1.95737,12,"2010",13,"Medium Drought"
-2.09311,-1.06374,0.285352,-1.0277,13.6651,13.6651,2,-1.9549,12,"2015",14,"Medium Drought"
1.14166,0.769542,-1.75913,-1.90814,15.3144,15.3144,2.5451,-1.95341,12,"2015",16,"Medium Drought"
2.84233,1.66088,-2.49079,-2.29405,7.76559,7.76559,5.57637,-1.95269,12,"2015",8,"Severe Drought"
2.7627,2.05666,-2.42693,-1.98704,13.6013,13.6013,4.49021,-1.95117,12,"2015",14,"Medium Drought"
-0.515456,1.31665,-0.687701,-1.09989,2.58884,2.58884,2,-1.95113,12,"2010",3,"Medium Drought"
-0.924293,1.68782,-1.30608,-1.59147,17.5555,17.5555,2,-1.94937,12,"2010",18,"Medium Drought"
-0.590253,1.98529,-1.27299,-1.56391,13.5828,13.5828,2.87597,-1.94912,12,"2010",14,"Medium Drought"
2.80811,1.50118,-2.15416,-2.43953,6.39914,6.39914,6.39699,-1.9474,12,"2015",7,"Severe Drought"
0.209995,1.55621,-1.0926,-1.06758,19.0719,19.0719,2,-1.94708,12,"2010",20,"Medium Drought"
-0.302259,1.57506,-1.37689,-1.04338,8.30746,8.30746,1,-1.94682,12,"2010",9,"Medium Drought"
2.44793,1.50261,-2.00891,-1.5729,13.2831,13.2831,5,-1.94625,12,"2015",14,"Medium Drought"
0.439833,1.47649,-0.743646,-1.0251,11.0867,11.0867,1.04255,-1.94265,12,"2010",12,"Medium Drought"
-0.00192668,1.37157,-0.708177,-1.07461,19.1856,19.1856,3,-1.93885,12,"2010",20,"Medium Drought"
0.103284,-0.098701,-1.3797,-1.53855,7.35014,7.35014,3,-1.93817,12,"2015",8,"Medium Drought"
-1.32089,2.47673,0.132639,-1.7983,6.80711,6.80711,3,-1.93063,12,"2010",7,"Medium Drought"
-1.03341,2.36724,-1.14501,-1.13241,12.6533,12.6533,3.07332,-1.92994,12,"2010",13,"Medium Drought"
1.94832,0.756763,-2.62848,-1.93058,22.3647,22.3647,5.36254,-1.92894,12,"2015",23,"Medium Drought"
-0.955032,1.05777,-0.734062,-1.05077,18.662,18.662,2,-1.928,12,"2010",19,"Medium Drought"
0.166117,1.36041,-1.24122,-1.12813,19.3979,19.3979,1.11972,-1.9266,12,"2010",20,"Medium Drought"
-1.076,1.24686,-0.64234,-1.30374,18.5622,18.5622,2.54286,-1.92262,12,"2010",19,"Medium Drought"
-0.269068,0.024653,-0.462467,-1.25465,9.21147,9.21147,3,-1.92104,12,"2015",10,"Medium Drought"
-0.612553,1.24604,-0.621799,-1.73128,11.0698,11.0698,1.65085,-1.92028,12,"2010",12,"Medium Drought"
0.490661,-0.0916891,-1.91772,-1.64411,5.77614,5.77614,3,-1.91912,12,"2015",6,"Medium Drought"
2.41798,1.87281,-2.16213,-1.74125,22.7712,22.7712,5.85476,-1.91886,12,"2015",23,"Medium Drought"
1.73454,0.83816,-2.3248,-1.17894,24.5365,24.5365,3.75,-1.91596,12,"2015",25,"Medium Drought"
1.89434,0.601546,-2.07451,-1.20009,15.5404,15.5404,3.92857,-1.91562,12,"2015",16,"Medium Drought"
-1.11797,1.60844,-1.74723,-2.15557,25.2744,25.2744,3,-1.91554,12,"2010",26,"Severe Drought"
2.9584,1.74412,-1.83771,-2.00742,7.68964,7.68964,5,-1.91376,12,"2015",8,"Severe Drought"
1.915,1.33394,-2.3739,-1.70476,17.9907,17.9907,3.97034,-1.91296,12,"2015",18,"Medium Drought"
2.164,1.93803,-2.2763,-1.6704,26.659,26.659,6,-1.91198,12,"2015",27,"Medium Drought"
2.12802,0.970353,-2.48956,-2.08434,10.0945,10.0945,5.74502,-1.90848,12,"2015",11,"Severe Drought"
1.95614,1.33919,-1.98264,-2.01963,21.9049,21.9049,5.09127,-1.90206,12,"2015",22,"Severe Drought"
-1.23146,1.72587,-1.10377,-1.27918,26.5714,26.5714,2.09119,-1.90043,12,"2010",27,"Medium Drought"
-0.888189,1.65947,-0.751195,-1.1123,27.002,27.002,2.90909,-1.90019,12,"2010",28,"Medium Drought"
-1.10692,1.68743,-0.651556,-1.78771,21.7324,21.7324,3.20369,-1.90009,12,"2010",22,"Medium Drought"
-0.644534,1.99175,-0.942995,-1.11706,13.5713,13.5713,3,-1.89927,12,"2010",14,"Medium Drought"
-1.53787,1.01845,-0.657416,-1.79177,5.25758,5.25758,2,-1.89901,12,"2005",6,"Medium Drought"
1.55478,0.366913,-2.14167,-2.19861,19.066,19.066,5,-1.89878,12,"2015",20,"Severe Drought"
-0.887579,1.30895,-1.18161,-2.08807,12.0716,12.0716,2.45669,-1.89808,12,"2010",13,"Severe Drought"
-0.629769,1.52659,-1.32905,-1.58074,16.9653,16.9653,2.4112,-1.89677,12,"2010",17,"Medium Drought"
2.09994,1.1748,-2.11872,-2.2524,10.8451,10.8451,5.24472,-1.89637,12,"2015",11,"Severe Drought"
-0.557963,1.26332,-1.13928,-1.6384,17.3479,17.3479,1.37413,-1.89584,12,"2010",18,"Medium Drought"
-1.17459,2.23314,-0.371526,-1.79158,4.29975,4.29975,4.00553,-1.89414,12,"2010",5,"Medium Drought"
1.58561,0.340798,-2.61298,-1.81266,41.0698,41.0698,4.85035,-1.89265,12,"2015",31,"Medium Drought"
-0.772596,1.48037,-1.28295,-1.43293,19.1926,19.1926,3,-1.89242,12,"2010",20,"Medium Drought"
1.39468,0.490082,-0.957758,-2.09744,7.13229,7.13229,4,-1.89004,12,"2015",8,"Severe Drought"
-0.570491,1.0987,-1.38776,-1.21605,9.97573,9.97573,3,-1.88978,12,"2010",10,"Medium Drought"
2.09221,1.44473,-1.85982,-1.71588,12.6877,12.6877,5.23549,-1.88972,12,"2015",13,"Medium Drought"
-1.24695,1.64818,-0.782058,-1.9439,23.5893,23.5893,3,-1.88842,12,"2010",24,"Medium Drought"
0.11356,1.33419,-1.53149,-1.07889,18.7149,18.7149,2,-1.88761,12,"2010",19,"Medium Drought"
2.00753,1.57279,-2.00125,-1.04358,10.8031,10.8031,5,-1.88736,12,"2015",11,"Medium Drought"
-1.32495,1.78978,-0.262284,-1.56493,25.0782,25.0782,2.91525,-1.88568,12,"2010",26,"Medium Drought"
-0.617422,1.55615,-1.19199,-1.24821,10.5227,10.5227,3,-1.88372,12,"2010",11,"Medium Drought"
2.55658,1.61529,-1.47547,-2.34339,8.33381,8.33381,4.06111,-1.88209,12,"2015",9,"Severe Drought"
-0.708072,1.47072,-1.21883,-2.31618,12.8482,12.8482,4,-1.88182,12,"2010",13,"Severe Drought"
0.181501,1.55466,-1.24865,-1.04855,14.9598,14.9598,2,-1.88163,12,"2010",15,"Medium Drought"
-0.445851,1.63836,-0.982961,-1.8872,37.0959,37.0959,3,-1.87976,12,"2010",31,"Medium Drought"
1.30743,1.19083,-0.958606,-1.00209,11.4089,11.4089,3,-1.87782,12,"2015",12,"Medium Drought"
2.02045,0.837335,-2.39985,-2.24645,12.4788,12.4788,4.16667,-1.87747,12,"2015",13,"Severe Drought"
-1.28964,1.68865,-1.02716,-1.89184,17.5762,17.5762,3,-1.8769,12,"2010",18,"Medium Drought"
-1.44681,1.26623,-0.323097,-2.95482,13.5031,13.5031,3,-1.87231,12,"2010",14,"Severe Drought"
1.34373,0.487827,-2.17326,-1.63354,35.2478,35.2478,4.45593,-1.87229,12,"2015",31,"Medium Drought"
-1.03195,1.8787,-1.21267,-1.18577,9.4353,9.4353,2,-1.86761,12,"2010",10,"Medium Drought"
-0.724278,2.26689,-1.04618,-1.3218,11.157,11.157,2.90947,-1.86707,12,"2010",12,"Medium Drought"
-0.380243,0.933316,-1.18072,-1.0307,8.59914,8.59914,4,-1.86646,12,"2010",9,"Medium Drought"
2.01671,1.6284,-2.50943,-2.32078,12.2048,12.2048,5.58313,-1.86512,12,"2015",13,"Severe Drought"
2.38107,1.19389,-1.94869,-2.25174,38.7808,38.7808,4,-1.86495,12,"2015",31,"Severe Drought"
-0.0402295,1.34665,-1.01526,-1.39181,15.1667,15.1667,2,-1.86414,12,"2010",16,"Medium Drought"
-0.51658,1.63997,-0.255124,-1.04224,4.98141,4.98141,4,-1.86318,12,"2005",5,"Medium Drought"
2.09991,0.878609,-2.01365,-1.76032,17.6538,17.6538,4,-1.85791,12,"2015",18,"Medium Drought"
-0.653782,0.974188,-0.648319,-1.26209,7.65326,7.65326,3,-1.8553,12,"2010",8,"Medium Drought"
2.81221,1.52356,-1.95847,-2.70472,4.91892,4.91892,6.30849,-1.8552,12,"2015",5,"Severe Drought"
2.24539,1.77789,-2.47354,-2.07404,14.5548,14.5548,6,-1.85453,12,"2015",15,"Severe Drought"
2.26841,1.37428,-2.45936,-2.14907,15.7294,15.7294,5.54398,-1.85312,12,"2015",16,"Severe Drought"
-1.31137,1.38213,-0.755727,-1.66345,15.2377,15.2377,2.94767,-1.85305,12,"2005",16,"Medium Drought"
2.13633,0.514079,-2.57603,-2.75484,16.2767,16.2767,6.41351,-1.85039,12,"2015",17,"Severe Drought"
2.8427,1.77798,-1.84843,-2.12274,8.28545,8.28545,5,-1.84898,12,"2015",9,"Severe Drought"
-0.470123,1.51891,-1.57461,-2.00996,12.4515,12.4515,3,-1.84855,12,"2005",13,"Severe Drought"
-0.871561,1.57969,-0.508157,-1.74474,13.5946,13.5946,2.97416,-1.84538,12,"2010",14,"Medium Drought"
-0.16932,1.58237,-1.31327,-1.131,16.4262,16.4262,2.24901,-1.84505,12,"2010",17,"Medium Drought"
-0.925559,2.10324,-1.32937,-1.24199,11.951,11.951,3,-1.843,12,"2010",12,"Medium Drought"
-0.693074,-0.0952234,-1.17475,-1.20335,3.39782,3.39782,2,-1.84245,12,"2005",4,"Medium Drought"
-0.0677937,1.76536,-1.29043,-1.70637,4.10704,4.10704,5.67121,-1.84115,12,"2010",5,"Medium Drought"
1.9815,0.321283,-2.04129,-1.9766,15.0547,15.0547,3.76997,-1.8407,12,"2015",16,"Medium Drought"
-0.99012,1.84754,-0.91382,-1.38949,13.9741,13.9741,2,-1.84057,12,"2010",14,"Medium Drought"
2.92547,1.68724,-1.79153,-2.2893,5.4232,5.4232,4.23695,-1.83868,12,"2015",6,"Severe Drought"
-0.67728,1.5388,-0.84995,-1.19983,19.7805,19.7805,2.63826,-1.83743,12,"2010",20,"Medium Drought"
2.99565,1.60653,-1.9079,-3.05581,5.25396,5.25396,3.45623,-1.83685,12,"2015",6,"Severe Drought"
-0.822284,1.34292,-0.924694,-1.71092,10.8609,10.8609,2.11068,-1.83675,12,"2005",11,"Medium Drought"
0.659169,0.155908,-0.816759,-1.19232,24.0872,24.0872,2,-1.83663,12,"2015",25,"Medium Drought"
2.21778,1.45563,-2.55612,-2.37816,10.8483,10.8483,5.96729,-1.83482,12,"2015",11,"Severe Drought"
2.7621,1.63675,-1.88044,-2.45792,6.63629,6.63629,5,-1.83333,12,"2015",7,"Severe Drought"
-0.256463,1.04521,-0.796824,-1.43826,6.0918,6.0918,1.92562,-1.8327,12,"2010",7,"Medium Drought"
-0.738026,1.18771,-0.780811,-1.28321,14.5615,14.5615,2.74694,-1.82954,12,"2010",15,"Medium Drought"
-0.447575,2.30148,-0.857769,-1.87856,5.54899,5.54899,4,-1.82951,12,"2010",6,"Medium Drought"
-0.438504,1.7301,-1.13651,-1.12397,16.9046,16.9046,2,-1.82867,12,"2010",17,"Medium Drought"
2.29435,1.89674,-2.15988,-1.21591,27.5093,27.5093,5.08134,-1.82815,12,"2015",28,"Medium Drought"
-0.623613,2.02112,-1.68417,-1.6096,14.1695,14.1695,3.27569,-1.82683,12,"2010",15,"Medium Drought"
2.02915,1.53897,-1.94717,-1.69604,10.5214,10.5214,5,-1.82654,12,"2015",11,"Medium Drought"
2.12561,0.753697,-2.66588,-2.47759,19.8793,19.8793,5.67191,-1.82608,12,"2015",20,"Severe Drought"
-1.46889,1.68354,-1.1779,-1.58274,18.2153,18.2153,3.75114,-1.82605,12,"2010",19,"Medium Drought"
-1.29933,1.66546,-0.991283,-1.18447,10.1929,10.1929,1.70078,-1.82469,12,"2010",11,"Medium Drought"
1.93684,0.280418,-1.93108,-2.31242,23.9439,23.9439,4,-1.82463,12,"2015",24,"Severe Drought"
-1.22667,1.52074,-1.5243,-1.81643,12.5587,12.5587,3.24721,-1.82235,12,"2010",13,"Medium Drought"
-1.11814,1.66514,-0.507627,-1.8883,12.1837,12.1837,3.65564,-1.82206,12,"2005",13,"Medium Drought"
1.97393,0.549658,-1.90793,-3.08402,20.7662,20.7662,6.62361,-1.8215,12,"2015",21,"Severe Drought"
1.71456,1.5716,-2.30217,-2.13754,43.4283,43.4283,3,-1.82085,12,"2015",31,"Severe Drought"
-0.0995282,1.42247,-1.78123,-2.05386,9.27071,9.27071,3,-1.8198,12,"2005",10,"Severe Drought"
2.53469,2.0836,-2.37505,-1.62204,27.1365,27.1365,4.62222,-1.81971,12,"2015",28,"Medium Drought"
-0.815252,1.51071,-1.16809,-1.19588,29.0503,29.0503,3,-1.81945,12,"2010",30,"Medium Drought"
-0.947155,2.59498,-0.746273,-1.7484,6.7678,6.7678,3.4087,-1.8179,12,"2010",7,"Medium Drought"
-0.961998,2.15817,-1.0201,-1.26362,12.7295,12.7295,3.09981,-1.81746,12,"2010",13,"Medium Drought"
1.55913,0.584332,-2.00167,-2.35824,28.4011,28.4011,4,-1.81679,12,"2015",29,"Severe Drought"
-0.0638445,1.11518,-0.471173,-1.42187,30.0541,30.0541,2,-1.81667,12,"2010",31,"Medium Drought"
-0.308051,2.2342,-1.06517,-2.55079,11.2599,11.2599,4.06316,-1.81194,12,"2010",12,"Severe Drought"
0.0754301,-0.138259,-0.334405,-1.02981,6.2309,6.2309,2,-1.81058,12,"2015",7,"Medium Drought"
2.06862,1.20954,-2.17074,-2.05509,14.7461,14.7461,5,-1.80989,12,"2015",15,"Severe Drought"
2.82538,1.83257,-1.96903,-2.05015,8.0647,8.0647,5,-1.80835,12,"2015",9,"Severe Drought"
-1.13521,1.66425,-1.72124,-2.56149,13.7561,13.7561,3.17593,-1.80723,12,"2010",14,"Severe Drought"
-0.102061,1.36261,-1.93164,-1.10236,15.2891,15.2891,1,-1.80592,12,"2010",16,"Medium Drought"
-1.13159,1.51976,-1.34195,-2.3405,9.975,9.975,3.33184,-1.80436,12,"2010",10,"Severe Drought"
-0.0455817,1.43258,-1.14734,-1.40152,37.1973,37.1973,1.94186,-1.80388,12,"2010",31,"Medium Drought"
-1.03198,1.93085,-0.572912,-1.28051,10.7092,10.7092,3.66294,-1.79848,12,"2010",11,"Medium Drought"
-0.941141,1.83968,-1.1649,-2.57379,30.3557,30.3557,2.98069,-1.79848,12,"2010",31,"Severe Drought"
-1.25722,1.6326,-0.980027,-2.15642,24.7922,24.7922,3,-1.79629,12,"2010",25,"Severe Drought"
2.01023,0.536774,-2.08833,-2.32635,16.6793,16.6793,4.85279,-1.79184,12,"2015",17,"Severe Drought"
2.29006,1.13348,-1.87439,-2.25528,30.036,30.036,4.30588,-1.79052,12,"2015",31,"Severe Drought"
-1.19273,1.61149,-1.31256,-2.01668,26.5182,26.5182,3,-1.79023,12,"2010",27,"Severe Drought"
-1.10427,1.73684,-1.53569,-2.63359,23.2422,23.2422,3.14237,-1.7901,12,"2010",24,"Severe Drought"
1.41558,0.318279,-1.61069,-2.33198,13.5154,13.5154,5.68249,-1.78899,12,"2015",14,"Severe Drought"
-0.604839,1.93819,-1.28283,-1.95418,7.08567,7.08567,4.676,-1.78749,12,"2010",8,"Medium Drought"
-1.53119,1.80491,-1.02422,-1.34602,39.2127,39.2127,3.35714,-1.78618,12,"2010",31,"Medium Drought"
-0.69826,2.13877,-0.694917,-1.14778,10.8609,10.8609,2.40248,-1.78569,12,"2010",11,"Medium Drought"
2.60124,1.76284,-2.54996,-2.24958,23.6712,23.6712,3,-1.78519,12,"2015",24,"Severe Drought"
-0.980352,1.6123,-0.534539,-1.92788,11.0565,11.0565,3.76684,-1.78492,12,"2005",12,"Medium Drought"
1.63712,-0.046138,-2.2816,-2.30295,57.1147,57.1147,5.90508,-1.78403,12,"2015",31,"Severe Drought"
-0.454607,0.805808,-0.930676,-1.21892,5.47129,5.47129,2,-1.78323,12,"2010",6,"Medium Drought"
-0.987245,1.0066,-0.855021,-1.42007,10.0927,10.0927,3,-1.78265,12,"2010",11,"Medium Drought"
