"WTD","HAND","SoilFertility","SoilSand_content","TreeHeight","MCWD_STD","DrySeasonLength","Long","Lat","SegGeo_number","HAND_CLASS","EVI_anomaly_fit_mean","EVI_anomaly_fit_standardize"
24.7009,24.7009,-0.268332,0.33,34.2977,51.9303,4,-57.256,23.8255,12,25,-0.498225757902427,-0.0248393527723776
20.4806,20.4806,-0.568331,0.44,34.3717,67.7378,5,-64.9214,28.1685,12,21,-0.334609267569375,0.48279259589282
35.1918,35.1918,-0.314346,0.33,34.3346,77.6773,5.28468,-54.9288,16.4935,9,35,-0.400891501664853,0.277147189447054
18.627,18.627,0.411305,0.38,41.3413,48.6767,4.925,-72.256,28.1593,12,19,0.047778021745416,1.66917670928226
12.4855,12.4855,0.607464,0.34,37.6497,71.9781,5,-70.2556,27.4937,12,13,-0.274857060454022,0.668178123190648
66.4203,66.4203,-0.438612,0.43,32.1366,96.4057,4.90699,-62.2564,15.8276,9,67,-0.439247425473811,0.158145172557672
48.0166,48.0166,-0.311785,0.35,29.7976,112.441,6,-63.2582,14.495,9,49,-0.587002188040257,-0.300274622986721
20.1104,20.1104,-0.584482,0.42,34.0182,67.1858,5.2547,-57.9253,19.1604,12,21,-0.28630178183675,0.632670050589787
3.60575,3.60575,-0.584293,0.38,26.5405,31.1552,0.71461,-61.9212,19.4953,21,3,-0.166727880447254,1.00365669410165
63.1519,63.1519,-0.679462,0.36,30.5271,72.29,3.0971,-61.9248,11.1632,9,63,-0.0263948774800305,1.43904994580435
5.88222,5.88222,-0.224262,0.36,35.3088,57.2935,2,-69.2564,22.4935,12,5,-0.52609159138768,-0.111295108695909
18.7898,18.7898,-0.367689,0.35,28.5538,93.5296,6.5665,-55.5901,16.8242,9,19,-0.64207942795423,-0.471155727744063
13.7108,13.7108,-0.217126,0.27,39.7931,60.2954,4,-52.2594,14.4949,9,13,-0.684148860602875,-0.60167917334053
17.5393,17.5393,-0.659111,0.39,30.564,64.2216,2.99168,-59.5896,19.4935,12,17,-0.395158115810365,0.29493543211036
6.75016,6.75016,-0.636187,0.38,22.8227,64.98,3.48182,-62.5226,18.1027,12,7,-0.292791290023925,0.612535883916067
6.58152,6.58152,-0.698855,0.25,29.038,46.1492,3,-62.8424,22.5396,12,7,-0.851883519344584,-1.12208803617839
11.9403,11.9403,-0.596586,0.48,34.0213,30.3595,2.12713,-58.2635,11.5027,9,11,-0.474363045745642,0.0491964308330977
20.6362,20.6362,-0.533699,0.43,31.8894,83.9847,5,-53.2619,18.4944,12,21,-0.447335828402256,0.133050319760145
22.5281,22.5281,-0.326758,0.37,29.179,95.4473,6.04883,-62.925,14.1644,9,23,-0.628676926316963,-0.429573500859319
10.9347,10.9347,-0.174766,0.37,39.5469,63.8042,4,-51.926,15.1615,9,11,-0.411579772347752,0.243986059639313
10.0955,10.0955,-0.224424,0.45,4.89333,72.1561,5.37333,-45.309,19.2035,12,11,-0.935981638162869,-1.38300850848472
7.82931,7.82931,-0.332841,0.39,33.6968,69.3701,5,-65.92,27.173,12,7,-0.416857191226859,0.227612487366307
29.4945,29.4945,-0.333832,0.29,37.2164,88.391,3.80658,-54.261,15.8318,9,29,-0.230198861352596,0.806733403209118
25.4148,25.4148,-0.519266,0.37,32.1348,79.3517,5.24255,-58.5864,18.4933,12,25,-0.289061069642812,0.624109161384375
13.0687,13.0687,-0.345648,0.36,38.9131,84.9855,4,-53.9268,15.4948,9,13,-0.270932957195594,0.680352936253713
7.93127,7.93127,-0.364361,0.4,34.8567,63.0095,5,-61.255,26.1605,12,7,-0.372400980649622,0.365541083436641
11.3569,11.3569,0.4826,0.42,38.0539,56.3392,5,-70.9225,28.4903,12,11,0.278599689743083,2.38531756330801
3.4673,3.4673,-0.195037,0.76,15.4603,59.7102,5.11905,-50.2846,16.1738,12,3,2.10098919080155,8.03941228057152
13.9618,13.9618,-0.283498,0.33,31.8802,70.6916,4,-51.2594,15.1612,9,13,-0.712907907540615,-0.690906188350088
15.1306,15.1306,-0.775504,0.63,22.0331,46.9151,5.56127,-56.9284,30.4681,12,15,-0.356905958315346,0.413615506535121
11.0437,11.0437,-0.711075,0.37,33.1741,57.5473,4,-59.2583,22.8268,12,11,-0.383785131198752,0.330220936210716
22.852,22.852,-0.479094,0.36,36.1237,88.8106,5,-53.5923,17.1612,9,23,-0.115249849296496,1.16337099437367
3.54178,3.54178,-0.199284,0.27,24.895,69.0569,5.3,-59.2591,9.49634,9,3,-0.883860561998879,-1.22129911473232
8.22671,8.22671,-0.573284,0.51,29.7757,45.3719,2.04825,-70.923,14.1619,21,9,-0.467410969355438,0.0707657486814691
5.76463,5.76463,-0.546386,0.36,24.7995,62.8875,4.25371,-50.9584,19.1336,12,5,-0.301158193341152,0.586576963598369
32.1053,32.1053,-0.679656,0.42,32.585,79.884,5,-52.6007,18.494,12,33,-0.268759947044362,0.687094856797868
12.0677,12.0677,0.508936,0.34,36.0924,65.5695,5,-69.924,27.8259,12,13,-0.437796064467458,0.162648124640141
16.3094,16.3094,-0.61629,0.31,34.1149,91.5651,5.33667,-57.2542,17.4943,9,17,-0.421797020768493,0.212286310333729
18.0616,18.0616,-0.216362,0.33,34.3568,46.7102,5,-58.927,26.1612,12,19,-0.649054026956216,-0.492794923618082
47.2747,47.2747,-0.735409,0.44,32.9075,104.383,5.3725,-64.5906,15.828,9,47,-0.310394067917136,0.557921997347164
14.1942,14.1942,-0.522196,0.34,33.3723,106.467,6,-56.9236,16.4934,9,15,-0.419394726389394,0.219739601713146
11.5405,11.5405,-0.053008,0.39,34.0687,58.6623,5,-67.9262,28.4821,12,11,-0.623476064343117,-0.413437451900267
3.65448,3.65448,-0.797365,0.43,24.9331,65.7671,3.4205,-63.9169,17.8278,12,3,-0.202681394590199,0.892108326277638
5.43649,5.43649,-0.333029,0.46,23.5539,68.1335,5.79644,-57.5891,11.4975,9,5,-0.355800308609897,0.417045864400491
15.1477,15.1477,-0.239873,0.32,35.9254,54.1404,5,-60.2563,26.1597,12,15,-0.623507107574837,-0.413533765763122
53.1223,53.1223,-0.718316,0.35,29.84,21.0638,0,-62.5909,12.8285,9,53,-0.140000804963946,1.08657937128471
22.3868,22.3868,-0.298265,0.34,34.6262,52.9314,4,-57.5951,23.8273,12,23,-0.443952460378789,0.143547462800604
83.7686,83.7686,-0.21294,0.34,34.1606,40.1116,2.97563,-74.5891,27.4929,0,83,-0.592832875562537,-0.318364751084249
5.64858,5.64858,-0.435331,0.4,32.958,20.7145,0.0412446,-68.2576,21.1533,21,5,-0.30775634261243,0.566105730134402
59.3903,59.3903,-0.583335,0.35,32.1467,95.4058,3.9597,-63.2574,13.4942,9,59,-0.106839782793597,1.18946383158452
9.91495,9.91495,-0.82101,0.3,26.2306,40.7825,2,-60.9401,19.8161,12,9,-0.806909950613585,-0.982554299164027
4.86195,4.86195,-0.84424,0.32,31.0622,53.3296,3.13184,-63.2401,23.4901,12,5,-0.720058036284424,-0.713089977893786
14.9597,14.9597,-0.569286,0.38,33.2222,60.1073,4,-58.9239,23.4932,12,15,-0.324321954856418,0.514709724712639
44.364,44.364,-0.566901,0.41,33.8986,86.9205,5.13874,-61.5963,13.161,9,45,-0.265618555871799,0.696841249225683
10.8634,10.8634,-0.519896,0.3,35.0462,60.7296,5,-61.2583,25.4935,12,11,-0.54944524294413,-0.183751495114644
17.4235,17.4235,-0.62963,0.38,29.4164,79.5572,5,-52.9108,18.4795,12,17,-0.431837736116199,0.181134267605191
24.4127,24.4127,-0.295513,0.33,34.0254,52.4105,4,-57.5843,23.4942,12,25,-0.480502160315245,0.030149385601271
21.2018,21.2018,-0.370753,0.36,38.5962,73.7377,4,-53.9269,15.1601,9,21,-0.0873520687109879,1.2499258684773
25.1355,25.1355,-0.226721,0.28,38.6437,64.0061,4,-52.5925,14.1616,9,25,-0.366733293911142,0.383125489859382
44.9068,44.9068,-0.636363,0.36,31.4263,32.9637,0.50625,-62.5909,13.1617,9,45,-0.214040713780211,0.856865220132299
18.0554,18.0554,-0.256152,0.31,37.0682,63.0766,4,-52.2591,14.1622,9,19,-0.515816225810103,-0.0794150467243141
34.7484,34.7484,-0.611438,0.32,35.4836,99.8377,5.1201,-57.9267,15.8313,9,35,-0.0254631888209571,1.44194057699068
11.7968,11.7968,-0.0605441,0.39,34.5592,53.5141,5,-61.2548,27.1578,12,11,-0.609622118280756,-0.370454586163304
19.2062,19.2062,-0.378915,0.58,28.8177,59.2725,5,-55.9229,26.1601,12,19,-0.237258294011766,0.784831004802024
33.0307,33.0307,-0.268103,0.38,31.8242,69.244,5,-63.5536,27.8774,12,33,-0.594864752990352,-0.324668797186393
5.94049,5.94049,-0.822574,0.44,26.8775,63.6188,3.73478,-64.5935,16.4997,12,5,-0.364874897243414,0.388891299405297
38.6426,38.6426,-0.608134,0.32,34.3271,92.1217,5.82447,-57.5911,16.1623,9,39,-0.090916700914135,1.23886634026059
17.441,17.441,-0.362902,0.46,31.7827,82.1541,5.25371,-46.88,19.8557,12,17,-0.667017720606604,-0.548528577325046
11.653,11.653,-0.452003,0.35,36.2822,64.5809,4.73244,-65.9228,26.4917,12,11,-0.344857444932104,0.450996887316508
82.8048,82.8048,-0.0322781,0.35,30.1057,46.8886,3.45235,-65.9275,33.8264,0,83,-0.692081020817642,-0.626289271862689
3.47219,3.47219,-0.687278,0.39,29.2835,26.2734,0,-63.9254,18.8181,21,3,-0.225948190753883,0.819921414972273
36.6104,36.6104,-0.317716,0.35,36.4361,86.2666,5,-54.5914,16.4945,9,37,-0.26575501311998,0.696417880782426
6.28761,6.28761,-0.679198,0.35,29.2032,63.112,4.04197,-62.257,25.1609,12,7,-0.432227610596033,0.179924653943817
23.0205,23.0205,-0.407767,0.31,30.2151,108.471,6.40363,-55.9272,16.825,9,23,-0.588718892316984,-0.305600821681625
59.1234,59.1234,-0.899707,0.41,31.9421,61.6358,2.18703,-65.5896,15.8288,9,59,-0.111615224926013,1.17464767833198
4.22863,4.22863,-0.49142,0.34,30.3838,64.443,1.64119,-61.5992,18.1614,12,5,-0.409546944940994,0.250293053119568
2.94517,2.94517,-0.643116,0.38,30.6407,10.5448,0,-64.2561,19.491,21,3,-0.239020465649595,0.779363740343698
82.8708,82.8708,-0.677588,0.36,26.8576,62.6958,4,-65.2573,12.1618,9,83,0.445758456714978,2.90393968044111
22.7804,22.7804,-0.805378,0.47,30.6001,56.055,2.04597,-65.2566,14.161,9,23,-0.554088287850359,-0.19815687643465
45.069,45.069,-0.872329,0.35,31.5397,88.7487,3.202,-65.2571,15.828,9,45,-0.220941363118249,0.835455458418226
15.0593,15.0593,-0.596626,0.4,30.987,66.8343,5,-58.2669,19.4879,12,15,-0.40414879501481,0.267041202163943
10.7809,10.7809,-0.115933,0.35,38.4844,62.5937,4,-52.2594,15.1615,9,11,-0.564018630358348,-0.228966479476387
5.90522,5.90522,-0.229963,0.37,33.142,27.205,0.222309,-70.5917,21.5007,21,5,-0.502157226391703,-0.0370370169947584
7.08962,7.08962,-0.307353,0.44,18.5731,34.3137,5,-64.8805,29.496,12,7,-0.484254062991423,0.0185088372504679
41.1573,41.1573,-0.599038,0.39,32.2254,68.7276,3.1399,-61.9259,13.1655,9,41,-0.252175863693218,0.738548170160298
2.89044,2.89044,-0.472849,0.28,29.5955,28.0973,1.87865,-62.2582,20.1616,21,3,-0.682008292501344,-0.59503790659279
3.47678,3.47678,-0.780003,0.45,26.8928,48.883,2.79678,-64.5981,17.4902,12,3,-0.252411234217645,0.737817916151486
4.99893,4.99893,-0.785646,0.32,31.6276,49.2879,3.70107,-62.9015,22.8493,12,5,-0.65864394322071,-0.522548329714079
14.0446,14.0446,-0.879059,0.29,26.9981,48.3609,3.40499,-60.5875,20.1655,12,15,-0.873176834341999,-1.18815207999009
8.22865,8.22865,-0.353,0.39,34.6394,56.9238,2,-68.5903,22.4936,12,9,-0.390484479096306,0.309435726718086
13.948,13.948,-0.258021,0.3,39.93,60.5752,4,-51.926,14.4949,9,13,-0.505639045299116,-0.0478396109953491
3.37121,3.37121,-0.679352,0.36,28.2417,45.0515,0.693261,-63.5922,18.8109,21,3,-0.301214550924654,0.586402110135392
5.53435,5.53435,-0.26891,0.41,19.8498,94.2939,6.21086,-57.5903,11.2272,9,5,-0.340677526663041,0.463965384879721
10.9562,10.9562,-0.194437,0.33,38.8811,61.5808,4,-52.5925,14.4949,9,11,-0.57154986514826,-0.252332677984104
18.1268,18.1268,-0.55994,0.38,32.6079,67.5555,4.97422,-58.2573,19.1535,12,19,-0.321759793735373,0.522659014176203
3.80153,3.80153,-0.73858,0.41,27.6727,52.305,1.84358,-63.5926,18.5064,12,3,-0.212870341770773,0.860496383608576
21.4032,21.4032,-0.582043,0.35,34.632,89.2893,5.59987,-57.2556,17.1562,9,21,-0.187806622303788,0.938258378918002
14.5967,14.5967,-0.691484,0.38,32.5588,61.7298,4,-59.5969,23.1677,12,15,-0.356239171311423,0.415684261252064
12.0509,12.0509,0.484926,0.36,39.4042,50.1817,5,-71.2566,28.4926,12,13,-0.151686555213065,1.05032348926145
7.61203,7.61203,-0.255309,0.42,19.2674,70.4357,5.01744,-45.6005,19.1084,12,7,-0.518386492979202,-0.0873894857859509
3.30678,3.30678,-0.501351,0.33,29.768,82.6895,3.34803,-61.595,17.8263,12,3,-0.427650159974585,0.19412652426969
58.1952,58.1952,-0.623243,0.48,26.7113,42.1433,2,-67.2566,12.8285,9,59,-0.3873369498143,0.319201163072656
8.57033,8.57033,0.381222,0.33,34.834,68.3359,5,-68.5894,27.4935,12,9,-0.628471328834297,-0.428935619857507
18.9737,18.9737,0.122278,0.5,23.2563,75.4844,5,-61.5794,29.5119,12,19,-0.686926030753503,-0.610295543808252
48.5143,48.5143,-0.645955,0.33,34.9779,95.98,5.51513,-57.9255,16.4946,9,49,-0.0420263417198904,1.39055220186412
9.90618,9.90618,-0.0679917,0.37,39.6456,64.0134,4,-51.926,15.828,9,9,-0.473919235070436,0.0505733854263345
20.4876,20.4876,-0.534858,0.31,35.5694,53.7799,3.55,-52.9258,13.1617,9,21,-0.255017561700585,0.729731597368267
42.7299,42.7299,-0.647505,0.31,35.1137,92.4723,5.97459,-57.9259,16.1603,9,43,-0.0228753321130186,1.44996958886377
14.3135,14.3135,-0.814571,0.37,28.0799,39.2019,1.31881,-60.5874,19.4918,12,15,-0.556321576133851,-0.205085814226755
17.6139,17.6139,-0.169816,0.38,33.9703,53.315,5,-56.2577,25.1616,12,17,-0.604362873105802,-0.35413739911672
41.5445,41.5445,-0.881047,0.4,30.3748,85.426,2.84858,-65.2585,16.4942,9,41,-0.295037602372583,0.605566538023495
11.0728,11.0728,0.556396,0.38,36.7609,65.1964,5,-69.924,27.4935,12,11,0.0352191940296429,1.63021204151967
48.0135,48.0135,-0.386964,0.31,33.889,86.0502,5,-53.9259,18.1613,9,49,-0.310245711853285,0.558382282723264
4.78036,4.78036,-0.864361,0.61,26.3151,22.5893,0.547945,-66.6251,14.8178,21,5,-0.299863576819106,0.590593604625948
6.7324,6.7324,-0.283405,0.38,33.0687,32.3518,1,-70.3394,21.486,21,7,-0.454720118305065,0.110140028351001
3.95295,3.95295,-0.872256,0.45,26.6784,83.2691,3.67472,-63.5894,17.4332,12,3,-0.325535485852791,0.510944657370095
19.7716,19.7716,-0.174816,0.41,28.3221,53.7879,5,-55.2773,25.8224,12,19,-0.840455296873062,-1.08663115263818
29.2144,29.2144,-0.355369,0.38,33.4869,80.2412,5,-54.2589,17.4944,9,29,-0.375846688735203,0.354850525862314
55.1186,55.1186,-0.762944,0.4,31.1324,19.4993,0,-62.2567,12.4951,9,55,-0.163705676684206,1.01303329900484
9.43519,9.43519,0.171471,0.27,37.6919,74.1532,4.275,-68.9234,25.8264,12,9,-1.05681086108081,-1.75788987747559
16.6788,16.6788,-0.469166,0.35,33.1388,121.726,6,-56.5904,16.4952,9,17,-0.400361907331596,0.278790294019497
15.4713,15.4713,-0.647712,0.35,32.6645,58.6905,4,-59.2571,23.1615,12,15,-0.38948861973719,0.312525452124342
19.5384,19.5384,-0.695391,0.65,31.052,83.8577,5.22816,-58.6016,20.1469,12,19,0.13382816970239,1.93615349262122
16.7545,16.7545,-0.225301,0.35,37.3575,62.7771,3.04161,-52.5936,16.1609,9,17,-0.435660788290046,0.169272972812054
5.31941,5.31941,-0.231918,0.47,33.1234,19.8808,0.0504673,-70.5835,21.2212,21,5,-0.452405705652746,0.117320660341825
5.07845,5.07845,-0.537197,0.41,24.7514,87.6318,4.82518,-61.2563,17.5016,12,5,-0.186805908594175,0.941363165296398
15.0846,15.0846,-0.279915,0.46,34.8474,87.4002,4.2201,-51.5992,16.8333,12,15,-0.585026489089111,-0.294144874655703
26.0014,26.0014,-0.0767995,0.52,30.3987,55.1948,5,-60.259,28.825,12,27,-0.657044255749365,-0.517585184088102
55.765,55.765,-0.778198,0.34,34.0306,71.3775,3.48938,-64.924,13.4951,9,55,-0.0413735216049139,1.39257762330189
3.66985,3.66985,-0.694917,0.38,26.3102,94.8614,3.1551,-62.6007,17.5246,12,3,-0.209146374042825,0.872050261769981
7.56428,7.56428,-0.532832,0.45,31.1164,73.4819,4.60847,-62.0049,25.7591,12,7,-0.407051423893754,0.258035586953208
9.81318,9.81318,-0.0208196,0.39,33.1944,70.9253,4.78562,-60.9246,9.4957,9,9,-0.614736287122082,-0.386321663433086
9.97681,9.97681,-0.835406,0.36,29.0136,47.1673,2.69736,-60.9348,20.1718,12,9,-0.573242448893228,-0.257584040991515
27.3252,27.3252,-0.581888,0.32,33.9938,100.465,5.725,-58.9249,17.4944,9,27,-0.180023233100501,0.962406904659152
15.197,15.197,-0.464131,0.36,34.3414,61.8715,4.50382,-60.923,25.4932,12,15,-0.348249867010219,0.440471653419221
12.5039,12.5039,-0.270067,0.29,39.6172,78.2957,3.72791,-53.26,15.8292,9,13,-0.591146024939436,-0.313131175500464
16.1841,16.1841,-0.653425,0.31,34.4212,54.0488,2.84188,-52.9258,12.8285,9,17,-0.415101573422503,0.233059418084126
18.7789,18.7789,-0.158792,0.34,40.445,76.0666,4,-52.9258,15.4947,9,19,-0.307790860580116,0.565998635652882
19.9144,19.9144,-0.303054,0.39,33.5097,80.4332,5,-52.9373,19.4921,12,19,-0.48465385613507,0.0172684502200472
21.7863,21.7863,-0.667183,0.4,33.1647,74.2558,4.84158,-58.9249,19.8275,12,21,-0.244799275742031,0.761434565709662
85.0816,85.0816,-0.681948,0.42,33.1685,44.8251,2.71034,-66.9308,12.8231,9,85,-0.0486972602273611,1.36985519660236
3.11412,3.11412,-0.657858,0.37,28.3274,55.026,1,-63.2541,18.8249,12,3,-0.240604327968634,0.774449693392841
6.44932,6.44932,-0.0651828,0.42,21.8288,67.1503,5,-66.3526,30.1132,12,7,-0.449566879045223,0.126128324408974
6.34468,6.34468,-0.492686,0.38,28.5932,69.3349,1.84949,-61.2565,18.162,12,7,-0.310971115853031,0.556131664553841
4.22376,4.22376,-0.574806,0.37,25.3887,49.0932,1.13193,-61.9144,19.1622,12,5,-0.204114437089252,0.887662208683784
10.9973,10.9973,-0.574022,0.43,27.9197,66.8564,4.6219,-51.9768,18.1504,12,11,-0.473176580468549,0.0528775248316827
24.3188,24.3188,0.0476332,0.43,34.0272,51.0836,5,-61.5995,27.4894,12,25,-0.653424867391914,-0.506355770957865
31.7841,31.7841,-0.813164,0.36,32.0231,96.4884,3.84188,-64.924,15.828,9,31,-0.234632105056751,0.792978945233233
73.1931,73.1931,-0.547713,0.41,31.6946,35.7085,4,-66.5916,11.8299,9,73,-0.168926707628156,0.996834674363008
5.65564,5.65564,-0.427241,0.47,29.169,57.0038,5,-64.925,28.8244,12,5,-0.394839354712385,0.29592441138132
10.6483,10.6483,0.0304689,0.28,27.5008,52.811,4.84715,-74.6252,26.181,9,11,-1.23190578331856,-2.30113448806468
40.0324,40.0324,-0.611163,0.31,34.9202,94.7407,5.68133,-57.5924,17.4952,9,41,-0.0501408512935731,1.36537635131895
16.4288,16.4288,0.131749,0.45,33.3225,56.6906,5,-61.2589,28.1664,12,17,-0.537128343159343,-0.145537426187127
12.1622,12.1622,0.601342,0.28,37.5408,79.7121,5,-71.2558,26.8269,12,13,-0.705740214154809,-0.66866790323919
19.578,19.578,-0.22729,0.3,40.6394,61.0548,4,-51.926,14.8282,9,19,-0.319797139200865,0.528748291264846
5.6687,5.6687,-0.0337447,0.36,26.3517,29.5588,2.0902,-64.9187,33.8304,12,5,-0.583108454922105,-0.288194035471819
13.0079,13.0079,-0.452301,0.38,34.2186,64.4842,5,-61.2156,25.8077,12,13,-0.35341675192921,0.424441020720664
10.7995,10.7995,-0.151697,0.38,35.386,60.3433,5,-61.2626,26.8294,12,11,-0.557116679978606,-0.207552681186697
33.6568,33.6568,-0.323633,0.36,38.6888,61.5719,3.35354,-52.5937,16.4954,9,33,-0.0805902048202157,1.27090503834272
7.37292,7.37292,-0.596551,0.42,32.0677,63.6099,4.12021,-61.9594,25.4647,12,7,-0.321168762496135,0.524492731175545
14.0132,14.0132,-0.248256,0.48,22.6373,70.9094,5,-60.949,30.8765,12,15,-0.880576638943195,-1.21111050686871
55.9643,55.9643,-0.389281,0.26,37.0815,80.6189,4.58083,-53.5927,16.495,9,55,-0.0142161218828851,1.4768354124374
69.8011,69.8011,-0.0838568,0.38,33.0393,43.0159,3,-74.2574,27.494,0,69,-0.841951943706745,-1.09127460726246
14.2114,14.2114,-0.151128,0.38,34.4944,69.1735,3.55437,-52.5925,15.828,9,15,-0.602474891265545,-0.348279799441632
15.6941,15.6941,-0.0780098,0.41,33.9994,67.9837,4.03967,-60.5921,9.8281,9,15,-0.647648605415221,-0.488434502036497
62.4755,62.4755,-0.617396,0.45,32.8331,79.8287,3.11875,-64.5906,14.8282,9,63,-0.322798827699523,0.519435336447407
17.499,17.499,-0.588863,0.52,33.4797,58.2909,6,-58.2555,12.4948,9,17,-0.449826891326353,0.125321617574731
9.98858,9.98858,-0.700369,0.41,29.439,49.0833,4,-65.9118,12.4998,9,9,-0.402028262008858,0.273620308584263
14.4333,14.4333,0.287931,0.44,40.274,56.1968,3.68464,-72.589,28.4922,12,15,0.0610006971041656,1.7102010121827
12.0116,12.0116,-0.581378,0.45,30.5685,56.6197,3.43328,-58.2794,11.1506,9,13,-0.510832973847642,-0.0639541485028413
75.0099,75.0099,0.185819,0.33,32.4513,40.1813,3.09877,-76.2561,25.162,0,75,-0.979026597929636,-1.51655859724496
28.8059,28.8059,-0.214216,0.37,36.6804,66.35,3.42704,-52.9245,15.8278,9,29,-0.34505144579325,0.450394985668415
13.4329,13.4329,0.0165437,0.39,34.4184,59.4024,5,-68.2628,28.4805,12,13,-0.627738326328005,-0.42666142677411
6.17993,6.17993,-0.836895,0.29,31.0497,50.2745,3.98739,-62.5819,22.8299,12,7,-0.837471546263,-1.0773738514124
55.8185,55.8185,-0.726054,0.4,32.6794,49.3771,1.82738,-61.9296,12.8256,9,55,-0.148741306956538,1.05946133416156
15.548,15.548,0.419883,0.38,39.2774,60.4683,5,-70.9233,28.8257,12,15,-0.0791451333783087,1.27538847659838
12.2065,12.2065,-0.20633,0.37,28.7627,90.7271,5.02605,-53.5754,19.5657,12,13,-0.717553348290943,-0.705319002949019
19.4474,19.4474,0.0683864,0.52,25.94,70.283,5,-61.2537,29.4896,12,19,-0.571094330734532,-0.250919349647491
12.9437,12.9437,-0.56429,0.46,34.0481,53.5657,4.98527,-61.5744,25.4541,12,13,-0.449924543132095,0.125018645812295
25.3965,25.3965,-0.439835,0.36,33.2707,109.36,6.29088,-55.9341,17.1648,9,25,-0.296711948609775,0.600371758197844
12.0323,12.0323,-0.153533,0.37,34.8498,58.4376,5,-60.5878,26.827,12,13,-0.60242127342556,-0.348113446230294
16.7127,16.7127,0.287681,0.42,39.7265,54.5906,4.14492,-72.922,28.1588,12,17,-0.0367006532768259,1.40707553393679
40.5155,40.5155,-0.714417,0.41,30.2068,23.9612,0,-62.2581,12.8283,9,41,-0.33554848936647,0.479878592603067
5.6251,5.6251,-0.550583,0.37,26.2047,80.4768,4.34276,-61.6033,18.8209,12,5,-0.274439411722032,0.669473908470275
18.2253,18.2253,-0.412111,0.45,30.5064,98.5531,5.6841,-63.2591,15.4934,9,19,-0.658450046788599,-0.521946752064592
16.6366,16.6366,0.465265,0.39,40.2219,49.0204,4.97907,-71.9245,28.1609,12,17,0.110746349145204,1.86454048146119
17.0934,17.0934,-0.287504,0.51,27.9113,36.2141,5,-64.2818,29.4845,12,17,-0.763892004933627,-0.84908802355428
16.4998,16.4998,-0.330656,0.36,37.5788,96.9838,3.83831,-53.9249,15.827,9,17,-0.287901348901481,0.627707278534005
33.5535,33.5535,-0.389081,0.34,31.7506,124.173,6.63938,-63.5907,14.1616,9,33,-0.426341249447157,0.198187513478748
10.2923,10.2923,0.0489964,0.33,38.4627,54.9144,4,-73.2559,25.8263,12,11,-0.722157269699889,-0.719603000800136
4.66803,4.66803,-0.637329,0.31,29.1243,41.5851,1.97212,-61.5869,20.1554,12,5,-0.563672850904167,-0.227893673808835
3.88851,3.88851,-0.777269,0.52,25.7343,52.4678,3.96447,-64.2904,17.4387,12,3,-0.333529504139639,0.486142639722868
