"PAR_anomaly","VPD_anomaly","Pre_anomaly","MCWD_anomaly","WTD","HAND","Drought_Length","EVI_anomaly","SoilFertility","SoilSand_content","SoilClay_content","Tree_Height","WoodDensity","DrySeasonLength","MCWD_STD","SegGeo_number","year","HAND_CLASS","Drought_Condition","Long","Lat"
2.48042,2.17866,-2.25889,-1.72931,23.5465,23.5465,4.7253,-1.1109,-0.0644294,0.332334,0.452932,33.3887,0.675562,4,68.0937,12,"2015",24,"Medium Drought",-54.9582,22.777
-0.738167,1.82055,-0.999867,-1.56467,8.13854,8.13854,2.46411,-1.11076,-0.354194,0.398668,0.399362,34.7863,0.66688,5,63.2144,12,"2010",9,"Medium Drought",-61.2545,26.1892
-1.94561,1.98674,-1.42291,-1.171,8.79185,8.79185,2.51821,-1.11058,-0.171425,0.381118,0.371001,36.1151,0.645889,3,63.0151,12,"2010",9,"Medium Drought",-68.9252,23.4948
2.3361,0.182663,-1.7593,-1.85215,18.5122,18.5122,2.82609,-1.11033,-0.442023,0.388261,0.432391,27.8913,0.672979,6,70.1624,12,"2015",19,"Medium Drought",-49.2302,21.1408
-1.86779,0.75374,-1.483,-1.64176,3.4409,3.4409,1.5359,-1.10979,-0.456932,0.33141,0.377641,30.5231,0.67084,0,17.4412,21,"2010",4,"Medium Drought",-63.0448,19.8162
1.21273,1.01444,-1.03635,-1.04928,5.37598,5.37598,3,-1.10937,-0.464314,0.366645,0.347684,31.7424,0.660144,4,58.0643,12,"2015",6,"Medium Drought",-65.8771,24.7303
1.27579,0.440344,-2.58265,-2.08334,39.884,39.884,5.82723,-1.10922,-0.112437,0.337944,0.435424,26.7784,0.662124,5.80628,91.2069,12,"2015",40,"Severe Drought",-50.2895,23.1585
2.07627,1.23084,-1.48564,-1.35937,18.5572,18.5572,4.13971,-1.10869,-0.308979,0.406691,0.373588,34.8456,0.695174,5.50147,65.0684,12,"2015",19,"Medium Drought",-55.5964,18.5451
-1.01931,1.8431,-1.27892,-1.85252,6.47997,6.47997,3.84429,-1.10855,-0.0885781,0.313261,0.393912,36.0944,0.616822,4,55.834,12,"2010",7,"Medium Drought",-73.2554,25.4922
-1.12434,1.66864,-0.950738,-1.36582,13.5847,13.5847,1.575,-1.10695,0.0162914,0.41875,0.37975,36.9,0.655964,5,51.7265,12,"2010",14,"Medium Drought",-60.7537,27.8261
0.571324,0.450015,-1.57295,-2.54224,6.60355,6.60355,1,-1.10685,-0.750395,0.497186,0.316017,31.0715,0.620126,0,17.9047,21,"2015",7,"Severe Drought",-73.5894,18.4844
0.515248,-0.371613,-1.41277,-1.26182,7.71052,7.71052,1.34245,-1.10668,-0.584121,0.353986,0.371007,34.3712,0.623351,2,31.7754,21,"2015",8,"Medium Drought",-73.536,23.443
-0.0287408,1.20935,-0.105522,-1.08335,6.9912,6.9912,3,-1.10642,-0.557171,0.366803,0.425133,37.2931,0.678918,5,62.4649,12,"2010",7,"Medium Drought",-50.1715,20.176
2.99158,1.72623,-1.37002,-2.06087,7.80852,7.80852,5,-1.10566,-0.722623,0.344441,0.479379,28.2822,0.688982,5.11287,77.684,12,"2015",8,"Severe Drought",-58.2536,20.8491
-1.13115,2.58022,-1.44503,-1.86083,7.15736,7.15736,2.12452,-1.10563,-0.404599,0.434355,0.310231,31.2375,0.634104,0,22.8338,21,"2010",8,"Medium Drought",-73.2131,21.491
1.64705,0.890634,-1.29402,-1.0542,3.38151,3.38151,1,-1.10559,-0.359399,0.482404,0.309727,18.5191,0.700661,4,58.7784,9,"2015",4,"Medium Drought",-56.4584,11.8997
-1.75859,0.721854,-0.864696,-1.00902,8.06411,8.06411,2,-1.10554,-0.0454687,0.483529,0.418235,15.2632,0.617137,6,72.039,12,"2005",9,"Medium Drought",-64.7531,32.883
2.114,1.8805,-2.09345,-1.54419,6.9891,6.9891,3,-1.10538,-0.680274,0.371925,0.410305,28.2765,0.668704,5,72.496,12,"2015",7,"Medium Drought",-62.8484,25.4369
2.27661,0.00848406,-1.52775,-1.34047,17.281,17.281,2,-1.10538,-0.461497,0.354069,0.455053,37.5984,0.674103,6,60.3504,12,"2015",18,"Medium Drought",-50.628,20.6046
0.148329,0.331849,-2.20841,-3.64502,6.90385,6.90385,1,-1.10533,-0.848914,0.491553,0.296229,34.4518,0.649898,0,15.9597,21,"2015",7,"Severe Drought",-71.2548,18.5065
1.57819,1.23473,-0.331789,-1.74872,9.51233,9.51233,4,-1.1048,-0.386894,0.499269,0.369735,26.7888,0.688466,7,95.6123,9,"2015",10,"Medium Drought",-61.2962,14.5472
-0.784376,2.20472,-1.64686,-1.21356,11.4762,11.4762,3,-1.10352,0.2974,0.299899,0.398798,38.8933,0.618464,4.7549,71.8072,12,"2010",12,"Medium Drought",-71.9275,26.1503
-0.41148,1.74355,-1.25492,-1.33722,12.5421,12.5421,2.36355,-1.10328,-0.271592,0.380154,0.419311,33.971,0.667218,5,59.0215,12,"2010",13,"Medium Drought",-60.5808,26.1795
0.518057,-0.361623,-1.41513,-1.25695,6.98788,6.98788,1.31034,-1.10279,-0.617168,0.361034,0.363621,33.1724,0.623152,2,31.7181,21,"2015",7,"Medium Drought",-73.5434,23.3185
2.72906,1.86104,-2.33611,-2.51247,9.68888,9.68888,5.98999,-1.10269,-0.79412,0.366288,0.434592,29.677,0.683513,3.50591,61.9781,12,"2015",10,"Severe Drought",-59.2535,22.1736
0.956124,1.36249,-1.939,-1.82206,32.098,32.098,3.70428,-1.10247,-0.287146,0.412879,0.409572,29.5409,0.658966,5,61.3026,12,"2015",33,"Medium Drought",-63.2552,27.5152
1.65506,1.37599,-1.1907,-1.71071,21.3114,21.3114,3,-1.102,0.0511852,0.40625,0.4,18.125,0.676393,7,68.4612,12,"2015",22,"Medium Drought",-45.6077,21.5802
-0.588798,1.31666,-0.996266,-1.66354,17.3923,17.3923,1.30648,-1.10187,-0.71113,0.539293,0.331729,24.1336,0.651868,5,51.5864,12,"2010",18,"Medium Drought",-54.578,28.1684
-1.06783,2.70816,-1.67115,-2.39928,4.99525,4.99525,2.11834,-1.10146,-0.278104,0.462156,0.302096,29.9053,0.635528,0,19.6257,21,"2010",5,"Severe Drought",-73.0054,20.9284
-0.472674,1.70989,-1.53276,-1.69414,27.7568,27.7568,1,-1.10105,-0.574089,0.459154,0.361822,24.5835,0.655253,5,49.1237,12,"2010",28,"Medium Drought",-54.1728,27.1612
0.057617,1.80077,-1.40591,-1.32031,17.2402,17.2402,1.28571,-1.10093,-0.200254,0.528,0.292,5,0.661035,5,51.3425,12,"2010",18,"Medium Drought",-47.9415,25.1676
-0.971979,1.35694,-0.87078,-1.5023,13.06,13.06,1.68861,-1.10083,-0.662928,0.609974,0.305924,22.5468,0.647763,5,52.258,12,"2010",14,"Medium Drought",-57.2525,28.8501
0.26034,2.01518,-1.86531,-3.08628,6.07662,6.07662,1.03171,-1.10072,-0.416013,0.456244,0.284878,31.9317,0.681028,0,8.64918,21,"2015",7,"Severe Drought",-68.1527,19.1835
-1.21387,2.86457,-2.63983,-2.91955,7.9255,7.9255,2,-1.10047,0.0824266,0.49067,0.316727,35.9323,0.59678,0,15.8966,21,"2010",8,"Severe Drought",-76.2561,19.1581
1.60605,0.856202,-2.4328,-1.86389,19.7047,19.7047,4,-1.10045,0.0453733,0.404918,0.407869,17.8033,0.665172,6,70.7069,12,"2015",20,"Medium Drought",-49.2477,22.876
-0.873856,2.38061,-1.56416,-1.23877,8.3302,8.3302,2,-1.10026,-0.196102,0.353579,0.367454,38.8007,0.636872,2,47.6878,12,"2010",9,"Medium Drought",-71.3358,23.6059
-0.00148022,1.56072,-2.20253,-2.93081,5.60199,5.60199,4.61027,-1.09972,-0.726505,0.360597,0.346421,31.3273,0.672552,1.19436,30.9286,12,"2015",6,"Severe Drought",-64.9624,20.5262
-0.815551,1.61147,-1.57126,-2.05063,8.11273,8.11273,3.93275,-1.09943,0.165005,0.321834,0.388716,36.5624,0.615492,4,59.8235,12,"2010",9,"Severe Drought",-72.8942,26.1499
1.66354,1.18945,-2.37345,-1.60496,12.5686,12.5686,3.6129,-1.09894,0.054754,0.407419,0.381936,19.7097,0.665173,6,72.8217,12,"2015",13,"Medium Drought",-49.0166,22.8501
0.791696,-0.234338,-1.49712,-1.28281,7.40577,7.40577,1,-1.09856,0.0900149,0.452488,0.338017,36.5782,0.603356,0,23.1359,21,"2015",8,"Medium Drought",-75.5838,19.4388
1.69703,0.621123,-1.96653,-2.34733,19.9669,19.9669,4.15964,-1.09839,-0.328142,0.402108,0.435663,29.9277,0.676257,6,74.3661,12,"2015",20,"Severe Drought",-47.9931,21.1351
1.07621,0.817885,-1.78222,-2.33848,5.0899,5.0899,1,-1.09775,-1.04616,0.467445,0.341435,31.6942,0.64369,1.26492,28.9069,21,"2015",6,"Severe Drought",-71.9161,16.4888
-0.0572716,-0.25897,-1.31239,-1.37662,4.58468,4.58468,1,-1.09701,-0.236072,0.38997,0.335848,35.7366,0.640919,0,13.4742,21,"2015",5,"Medium Drought",-72.2544,21.172
-1.68799,2.16966,-1.36629,-1.53238,8.27563,8.27563,2.97891,-1.09518,-0.462913,0.384463,0.356711,35.2459,0.652824,3.5768,56.6086,12,"2010",9,"Medium Drought",-67.5893,24.1589
-1.07863,1.73287,-1.30653,-1.41422,3.89529,3.89529,2,-1.09462,-0.861945,0.276535,0.369688,30.8644,0.675741,4,56.7772,12,"2010",4,"Medium Drought",-62.304,24.1472
-0.733476,2.26255,-1.86942,-1.394,6.019,6.019,2,-1.09458,-0.647799,0.368855,0.35819,35.0153,0.631281,0.511247,24.8437,21,"2010",7,"Medium Drought",-73.2143,22.5222
-0.0751583,0.722268,-0.868616,-1.07884,4.84734,4.84734,3,-1.09328,-0.610394,0.35592,0.405349,22.1056,0.664948,4,51.772,12,"2005",5,"Medium Drought",-65.3451,24.7176
-1.9693,1.07266,-1.59882,-1.46065,3.95198,3.95198,1,-1.0932,-0.723274,0.482087,0.289646,29.5827,0.680156,0,26.0945,21,"2010",4,"Medium Drought",-64.95,18.2387
-0.518716,0.449119,-2.2666,-3.20862,5.26684,5.26684,5.72741,-1.0931,-0.76608,0.515948,0.272143,31.4417,0.685878,0.202624,47.5669,21,"2015",6,"Severe Drought",-65.5864,17.7774
-1.27026,1.18804,-1.75589,-1.72589,20.39,20.39,3,-1.09279,-0.674246,0.512222,0.338384,21.8081,0.652184,5,58.4794,12,"2010",21,"Medium Drought",-55.2538,27.9255
1.39588,1.16902,-1.63694,-1.07143,8.51652,8.51652,1,-1.09271,-0.156244,0.380037,0.399476,30.5768,0.634613,5,54.7803,12,"2015",9,"Medium Drought",-66.8578,28.3841
-0.928108,1.65284,-1.14532,-1.85627,19.0343,19.0343,2,-1.09242,-0.283646,0.574837,0.312085,19.9186,0.63447,5,63.1761,12,"2010",20,"Medium Drought",-59.8611,30.4378
1.70151,1.15171,-1.62114,-1.54471,4.23827,4.23827,3.73089,-1.09184,-0.69956,0.348229,0.351615,28.9961,0.664531,4,69.9474,12,"2015",5,"Medium Drought",-64.9243,25.1765
-2.38923,2.87583,-1.58809,-1.51029,11.5392,11.5392,1,-1.09031,0.0404484,0.510833,0.295833,36.25,0.615086,0,7.52081,21,"2010",12,"Medium Drought",-75.4264,20.6106
-0.588082,2.02758,-1.09168,-1.11198,8.65901,8.65901,2,-1.08959,-0.188145,0.334046,0.421098,34.5954,0.64835,5,62.5758,12,"2010",9,"Medium Drought",-66.2327,27.2184
-0.816431,1.83289,-1.24625,-1.42593,10.0864,10.0864,3,-1.08937,-0.508709,0.433684,0.371053,30.6842,0.669117,5,75.0664,12,"2010",11,"Medium Drought",-61.9807,25.8582
1.64059,1.21562,-2.02987,-1.63482,4.62702,4.62702,3.99077,-1.0883,-0.732302,0.356898,0.344869,30.2463,0.662258,4.04826,80.6071,12,"2015",5,"Medium Drought",-64.5991,25.4873
-0.0810086,-0.555488,-1.95214,-1.64411,4.1036,4.1036,3,-1.08815,-0.0946752,0.36913,0.38,23.5217,0.61342,2,35.667,12,"2015",5,"Medium Drought",-74.7515,23.8976
-0.436549,0.235278,-1.31306,-1.38712,10.974,10.974,1,-1.0876,-0.419774,0.445586,0.336621,26.0476,0.608055,0.163265,26.2103,21,"2015",11,"Medium Drought",-75.3213,16.4538
-1.13514,-1.28045,-1.5081,-2.62297,29.6378,29.6378,3,-1.08658,-0.325408,0.406667,0.395333,24.5333,0.618459,3,54.2887,21,"2015",30,"Severe Drought",-74.8587,15.2195
0.00693596,1.9838,-1.60278,-1.3638,25.912,25.912,2,-1.08602,-0.101585,0.38161,0.409634,30.1829,0.656063,4.29756,61.9687,12,"2010",26,"Medium Drought",-51.0469,24.4875
0.574609,1.75841,-0.954538,-1.13279,17.1866,17.1866,1.07143,-1.08594,-0.110714,0.509286,0.33,17.5714,0.658425,5,44.4509,12,"2010",18,"Medium Drought",-48.4813,26.0377
0.824362,1.61623,-2.09046,-1.45899,18.067,18.067,3.82456,-1.08556,-0.229776,0.40038,0.426462,30.1316,0.664609,5,75.2629,12,"2015",19,"Medium Drought",-62.9128,27.166
0.853383,1.81754,-1.25119,-1.11095,22.7971,22.7971,1,-1.08552,-0.294683,0.499286,0.302143,13.0714,0.663086,6,53.6806,12,"2010",23,"Medium Drought",-47.3327,25.189
2.89727,1.92078,-2.32585,-2.83775,3.80727,3.80727,5.15898,-1.08529,-0.905955,0.293619,0.43816,26.8155,0.679672,3,54.1158,12,"2015",4,"Severe Drought",-60.5808,21.5024
1.09836,1.0075,-0.0037084,-1.46182,44.0093,44.0093,4.16248,-1.08517,-0.212507,0.413448,0.412272,28.9577,0.702831,7.53765,103.767,9,"2015",41,"Medium Drought",-58.9885,14.1219
0.444917,1.18002,-1.19494,-1.28137,8.05621,8.05621,1.44444,-1.08474,-0.258825,0.361683,0.396762,31.7778,0.60707,1.44444,25.5987,21,"2005",9,"Medium Drought",-76.2399,23.0658
0.708575,0.2695,-1.02408,-1.40602,33.6164,33.6164,3.00391,-1.08383,-0.707461,0.321914,0.443867,32.5703,0.700861,4.12891,77.5396,9,"2015",34,"Medium Drought",-61.3242,12.5965
2.37265,1.83164,-1.96552,-1.67236,16.6124,16.6124,5.33503,-1.08363,-0.345128,0.439027,0.448884,32.3931,0.685487,6,102.633,12,"2015",17,"Medium Drought",-55.2861,20.4958
1.95518,1.55038,-2.21555,-1.9073,25.0138,25.0138,5,-1.0836,-0.0963263,0.310147,0.53829,30.9615,0.678319,7,101.627,12,"2015",26,"Medium Drought",-52.9294,20.8784
-1.00525,1.97389,-0.82905,-1.28688,11.1041,11.1041,2.81025,-1.08347,-0.291211,0.340536,0.405781,36.7902,0.652176,4,56.4703,12,"2010",12,"Medium Drought",-66.2454,26.4718
0.594127,2.02524,-2.51612,-3.29487,4.6572,4.6572,1.26781,-1.08252,-0.493576,0.476164,0.269226,28.1014,0.68258,0,10.5755,21,"2015",5,"Severe Drought",-67.5916,18.4934
-1.41387,2.14393,-1.60322,-1.75974,5.40815,5.40815,3.18242,-1.08248,-0.61775,0.370423,0.367984,33.5988,0.657944,3,48.5872,12,"2010",6,"Medium Drought",-66.9237,23.4941
2.87732,2.05186,-1.36382,-1.33783,9.85309,9.85309,3.72642,-1.08239,-0.494649,0.361509,0.462453,30.0283,0.692333,5,84.9976,12,"2015",10,"Medium Drought",-56.997,20.2729
-1.25737,1.60597,-0.79972,-1.7364,22.4913,22.4913,2.64885,-1.08219,0.0839899,0.505916,0.32958,24.7939,0.63793,5,71.0933,12,"2010",23,"Medium Drought",-61.2973,29.7916
-0.337496,0.749696,-0.740697,-1.13933,4.47186,4.47186,2,-1.08203,0.0272213,0.52,0.388182,7.5,0.642957,7,70.3828,12,"2010",5,"Medium Drought",-51.6371,32.869
-0.612274,-1.8229,-1.22692,-1.30771,8.55671,8.55671,1,-1.08197,-0.429508,0.455927,0.359863,26.5858,0.639649,3,48.4432,21,"2015",9,"Medium Drought",-73.2744,14.6115
-0.728298,1.70123,-1.05525,-1.18743,19.8096,19.8096,1.03898,-1.08158,-0.347486,0.602205,0.29732,17.2899,0.639598,5,57.5941,12,"2010",20,"Medium Drought",-59.6354,30.1559
0.939139,0.753642,-1.81805,-2.81735,7.37947,7.37947,1,-1.08143,-0.838241,0.47103,0.346897,33.1037,0.61894,0.0179402,25.7796,21,"2015",8,"Severe Drought",-73.5872,17.49
0.975068,0.753436,-1.87931,-2.89821,13.0304,13.0304,1,-1.08128,-0.904921,0.477771,0.337101,31.8659,0.627198,0,24.9818,21,"2015",14,"Severe Drought",-73.254,17.4907
-0.555535,0.337662,-1.58259,-1.67097,2.96005,2.96005,1.03074,-1.08072,-0.472971,0.326166,0.364485,31.6329,0.6725,0.0307414,12.0942,21,"2010",3,"Medium Drought",-63.8455,20.1706
0.494117,0.419017,-1.03876,-1.44092,18.7141,18.7141,2,-1.08044,0.315017,0.368129,0.39154,40.2398,0.590718,4,60.7769,12,"2015",19,"Medium Drought",-73.1684,27.4386
-0.24595,1.24103,-0.61314,-1.06786,45.3628,45.3628,3,-1.08033,0.0961452,0.37874,0.433228,26.6614,0.659676,4.16535,73.0713,12,"2010",41,"Medium Drought",-51.8663,23.8807
-1.07585,1.76524,-1.04123,-1.22941,10.2447,10.2447,2,-1.08001,-0.324645,0.36906,0.462222,33.9316,0.665488,5,72.0461,12,"2010",11,"Medium Drought",-62.6623,26.6065
-0.00990215,0.0648095,-1.99267,-3.72812,6.23904,6.23904,1,-1.07906,-0.727354,0.469233,0.309383,33.9331,0.629513,0,12.1477,21,"2015",7,"Severe Drought",-72.595,19.1609
-1.00985,1.85112,-1.39427,-1.14602,5.88474,5.88474,2,-1.07887,-0.547832,0.386309,0.377186,35.0651,0.668703,5,80.8135,12,"2010",6,"Medium Drought",-62.6265,25.8977
0.609852,1.08374,-0.620368,-1.00341,10.5567,10.5567,2,-1.07856,-0.561518,0.405385,0.417308,34.4615,0.675041,5,61.8905,12,"2010",11,"Medium Drought",-49.4305,20.4398
1.96336,0.666507,-2.1296,-2.06571,18.123,18.123,3.82775,-1.07807,-0.297019,0.338244,0.499223,37.4129,0.674937,7,98.7037,12,"2015",19,"Severe Drought",-51.9194,21.1704
-1.013,2.26384,-1.50763,-1.08069,10.7118,10.7118,2.52569,-1.07798,0.436359,0.286166,0.394071,37.2095,0.623853,5,85.2997,12,"2010",11,"Medium Drought",-70.2104,26.1606
1.19554,0.441429,-2.36629,-1.78656,43.2878,43.2878,5,-1.07793,-0.050471,0.359016,0.396775,29.3477,0.657273,5,64.0019,12,"2015",41,"Medium Drought",-51.9283,24.8258
1.52915,1.07818,-0.603698,-1.73205,12.5328,12.5328,4,-1.07771,-0.302567,0.466667,0.382857,28.0238,0.694192,7.97619,109.213,9,"2015",13,"Medium Drought",-61.4413,14.0983
-0.0756719,1.7373,-1.60015,-3.99589,7.34665,7.34665,1,-1.07762,-0.916045,0.487431,0.311159,32.0986,0.668396,0,3.68142,21,"2015",8,"Severe Drought",-69.87,18.183
1.36703,0.645859,-1.00759,-1.0906,12.8569,12.8569,1,-1.07762,-0.746003,0.514143,0.29475,31.0107,0.70538,0,13.8489,21,"2015",13,"Medium Drought",-68.046,15.443
-1.7231,1.14825,-0.853014,-1.32314,5.13676,5.13676,2,-1.07734,-0.0655866,0.378269,0.344615,20.9615,0.6206,6.75769,70.0987,12,"2005",6,"Medium Drought",-64.1955,32.4277
2.9027,1.73323,-1.82599,-2.05003,13.3543,13.3543,5.03987,-1.07687,-0.844472,0.316042,0.438715,23.7209,0.681777,4.99003,59.8248,12,"2015",14,"Severe Drought",-60.2791,20.4645
-1.04867,1.81048,-1.47761,-1.88257,15.6254,15.6254,4,-1.07663,0.0201997,0.312037,0.398267,38.877,0.617147,3.6131,51.6124,12,"2010",16,"Medium Drought",-73.9168,25.1518
-1.37933,2.48362,-1.45126,-1.00404,2.38306,2.38306,2,-1.07591,-0.0178018,0.392453,0.360755,34.4748,0.613419,2,19.2637,12,"2010",3,"Medium Drought",-75.3343,23.7332
-1.04405,1.53313,-1.30676,-1.59846,5.29466,5.29466,2,-1.07566,-0.508906,0.429021,0.328462,33.8741,0.655615,0,9.16601,21,"2010",6,"Medium Drought",-70.1356,20.6064
-0.110248,1.86194,-0.495657,-1.70164,3.1254,3.1254,4,-1.07501,0.114411,0.358235,0.346335,22.8604,0.608121,5,65.188,12,"2005",4,"Medium Drought",-74.4896,25.4164
2.86562,1.63187,-2.1593,-2.74166,6.41294,6.41294,5.8451,-1.07448,-0.7936,0.307225,0.457983,28.0959,0.686251,4.06639,72.9753,12,"2015",7,"Severe Drought",-59.287,21.1525
1.33104,0.752353,-2.56796,-2.52083,65.5926,65.5926,5.57547,-1.07415,0.0670599,0.372642,0.436965,29.1644,0.659554,4.84906,67.3009,12,"2015",41,"Severe Drought",-52.2595,24.1127
-1.88066,2.37117,-1.11021,-1.17891,9.28525,9.28525,3,-1.07379,0.000546948,0.340984,0.376481,36.579,0.63509,4,74.2682,12,"2010",10,"Medium Drought",-70.2579,24.4395
1.85263,1.8068,-2.09886,-1.10391,8.04488,8.04488,3,-1.0729,-0.0158834,0.415227,0.396136,7.06818,0.665341,5.95455,70.259,12,"2015",9,"Medium Drought",-48.6379,22.4559
0.973816,0.565982,-1.55456,-2.48395,5.2265,5.2265,1.10201,-1.07226,-0.860937,0.465394,0.346088,33.1727,0.621524,1.31325,27.6307,21,"2015",6,"Severe Drought",-73.5919,16.8291
-0.137449,1.89816,-1.57436,-1.46905,34.2002,34.2002,2.42011,-1.07206,-0.0619902,0.36395,0.414234,30.6553,0.656066,4.16869,64.6314,12,"2010",35,"Medium Drought",-51.2403,24.4676
-1.13726,2.21433,-0.859482,-1.86523,4.90167,4.90167,3,-1.07177,-0.0453629,0.417991,0.353881,26.9593,0.633476,6,64.3713,12,"2010",5,"Medium Drought",-62.8501,30.6011
-0.104481,2.07329,-1.20944,-1.20556,28.866,28.866,2,-1.07169,-0.124436,0.399173,0.383661,27.0052,0.656066,5,66.1857,12,"2010",29,"Medium Drought",-51.2397,24.8525
0.898141,1.10662,-2.02129,-1.96633,20.5316,20.5316,3.76744,-1.07051,-0.100756,0.430465,0.374186,15.4651,0.656932,5,65.3497,12,"2015",21,"Medium Drought",-49.5656,24.4554
0.106191,-0.129737,-1.76807,-2.58184,5.72877,5.72877,1,-1.07017,-0.565404,0.461456,0.306839,35.712,0.631714,0,11.5247,21,"2015",6,"Severe Drought",-72.9223,19.4394
1.20515,0.87643,-1.18904,-1.0881,9.13998,9.13998,2.66667,-1.07014,0.0537465,0.404167,0.376667,23.6667,0.665173,6,76.4305,12,"2005",10,"Medium Drought",-48.9973,22.8241
-0.0887822,1.56357,-1.33058,-1.33073,14.43,14.43,1.27981,-1.06921,-0.279151,0.376264,0.420922,37.0231,0.667302,4.72019,46.7728,12,"2010",15,"Medium Drought",-60.2808,25.8507
0.761582,2.11507,-2.42755,-3.5761,5.18666,5.18666,1.22177,-1.06913,-0.562506,0.477932,0.275319,26.821,0.690995,0,8.47778,21,"2015",6,"Severe Drought",-67.5886,18.1568
-0.958657,2.58392,-1.10157,-1.6627,3.54542,3.54542,1.89278,-1.06897,-0.037481,0.410503,0.33291,30.0284,0.608521,1,20.1497,21,"2010",4,"Medium Drought",-75.593,22.6044
2.38099,1.5735,-1.57099,-2.01309,22.25,22.25,4.82258,-1.06895,-0.569469,0.431721,0.439643,30.9194,0.696892,4.37097,72.0268,12,"2015",23,"Severe Drought",-56.9331,19.088
-1.33294,2.40281,-0.997464,-1.57713,4.0952,4.0952,4,-1.0689,-0.273657,0.43439,0.349504,27.7919,0.639651,5,49.2831,12,"2010",5,"Medium Drought",-66.2602,29.1909
2.11354,1.63534,-2.46643,-1.58642,28.0969,28.0969,3,-1.06888,-0.178474,0.386801,0.425972,31.6813,0.670497,5.64336,71.3477,12,"2015",29,"Medium Drought",-48.5777,21.7972
-1.14711,1.36375,-0.886635,-1.98665,14.4631,14.4631,3,-1.06845,-0.542552,0.609333,0.282,14.6,0.641339,5,61.8505,12,"2010",15,"Medium Drought",-54.5486,31.3397
2.76006,1.65215,-2.17844,-2.76485,4.48832,4.48832,6.46112,-1.06747,-0.906941,0.302143,0.449127,29.1897,0.682495,3.69129,64.5499,12,"2015",5,"Severe Drought",-59.9268,21.4952
0.995153,0.888627,-1.64568,-2.26032,81.1697,81.1697,2.37143,-1.06688,-0.826255,0.412841,0.344794,31.4095,0.715705,2.8254,46.3563,9,"2015",41,"Severe Drought",-60.0242,11.4951
1.61233,1.19319,-1.90801,-2.96283,8.11865,8.11865,5.92484,-1.06633,-0.597657,0.470418,0.374728,34.809,0.708207,6,89.7315,9,"2015",9,"Severe Drought",-57.8581,13.1621
-1.39522,2.20449,-1.22199,-1.53884,8.38789,8.38789,2.95628,-1.06566,-0.492571,0.381953,0.358103,33.9309,0.657749,3,57.508,12,"2010",9,"Medium Drought",-67.2592,24.1567
-1.1033,0.610223,-1.10597,-1.12684,4.32699,4.32699,2,-1.06565,-0.483279,0.297251,0.405179,28.745,0.675207,2,30.3424,12,"2010",5,"Medium Drought",-62.0437,20.4497
-0.893257,2.4086,-1.93505,-1.61816,8.88647,8.88647,1.84772,-1.06474,-0.0353521,0.446886,0.335404,35.482,0.611389,0,14.8542,21,"2010",9,"Medium Drought",-75.2567,19.8265
0.599552,1.98254,-2.07993,-2.48922,4.72406,4.72406,1.54729,-1.06402,-0.664837,0.506289,0.243964,26.5076,0.692384,0,11.0866,21,"2015",5,"Severe Drought",-67.2616,17.8219
2.32968,1.42657,-1.55341,-1.85679,26.9514,26.9514,5.52519,-1.06307,-0.63725,0.353965,0.471957,34.0642,0.694882,4.46662,83.9265,9,"2015",27,"Medium Drought",-57.5917,18.4943
-0.848425,1.12771,-1.05578,-1.38989,14.505,14.505,3,-1.06247,-0.735607,0.612278,0.289494,22.6582,0.649475,5,64.4665,12,"2010",15,"Medium Drought",-52.9679,28.3139
1.03698,1.72284,-2.33957,-2.19291,17.1878,17.1878,3,-1.06224,-0.0721495,0.475,0.361538,15.4423,0.66609,7,60.4793,12,"2015",18,"Severe Drought",-47.2891,23.8493
-0.294433,1.19039,-0.624242,-1.23501,9.90903,9.90903,2.66667,-1.06202,-0.0611622,0.516667,0.336667,19.6667,0.65166,5,50.8557,12,"2010",10,"Medium Drought",-51.6357,27.7775
-1.50139,1.4599,-1.35395,-1.59993,13.3698,13.3698,3,-1.06185,-0.585368,0.615282,0.28152,27.0867,0.647194,5.15878,52.2388,12,"2010",14,"Medium Drought",-57.8994,29.1874
-1.14551,1.74386,0.0923967,-1.15109,18.4973,18.4973,2,-1.06133,-0.38394,0.648785,0.256168,18.5327,0.641235,5,58.6903,12,"2010",19,"Medium Drought",-59.3579,29.7314
0.689912,0.839646,-1.54681,-2.5677,8.60816,8.60816,1,-1.06102,-0.721328,0.500775,0.334759,32.6444,0.619202,1,26.4263,21,"2015",9,"Severe Drought",-74.1426,16.8017
-0.949896,1.19604,-0.882057,-1.12855,11.9111,11.9111,2,-1.06098,0.0788773,0.491667,0.331667,17.3333,0.651948,5,55.9977,12,"2010",12,"Medium Drought",-51.383,27.5685
2.83059,2.01861,-2.2008,-1.99528,9.70525,9.70525,5.02203,-1.06072,-0.736759,0.370948,0.451044,31.8975,0.684101,3.11303,67.5666,12,"2015",10,"Medium Drought",-58.5946,21.8688
0.525157,0.873397,-2.10114,-3.93702,6.61115,6.61115,1,-1.06027,-0.971123,0.48462,0.306943,32.7491,0.653394,0,16.8997,21,"2015",7,"Severe Drought",-71.2575,17.8265
