"WTD","HAND","SoilFertility","SoilSand_content","SoilClay_content","Tree_Height","WoodDensity","DrySeasonLength","MCWD_STD","SegGeo_number","year","Long","Lat"
20.5431,20.5431,0.12097,0.5,0.31,28.6597,0.64928,5,63.9977,12,"2015",-62.6483,28.5482
44.1056,44.1056,-0.707461,0.38,0.41,32.0712,0.695695,3.64003,78.7637,9,"2015",-61.5831,12.832
10.9094,10.9094,0.0714117,0.49,0.33,27.3645,0.640453,5,68.7624,12,"2015",-62.5839,29.8224
7.95521,7.95521,-0.991708,0.52,0.3,31.399,0.66277,0.943862,28.1189,21,"2015",-71.2449,16.1544
34.8465,34.8465,-0.812222,0.39,0.35,30.1889,0.715701,5,65.8219,9,"2015",-60.2648,11.8305
7.50931,7.50931,-0.330488,0.36,0.44,28.5096,0.72211,5.81993,73.3488,9,"2015",-58.9342,9.83581
7.63057,7.63057,-0.748636,0.5,0.26,20.1088,0.693559,2.80863,50.9821,21,"2015",-67.2676,13.5086
18.8735,18.8735,-0.476922,0.42,0.35,25.6119,0.693827,5.2947,65.3818,9,"2015",-63.6109,10.8382
212.968,212.968,0.173636,0.4,0.38,26.3517,0.575224,4.91143,70.1736,0,"2015",-73.9243,29.8106
33.9616,33.9616,-0.70769,0.32,0.44,32.3563,0.700861,4.13027,77.5697,9,"2015",-61.3247,12.5944
44.4454,44.4454,-0.117224,0.24,0.46,29.646,0.657064,5,64.8207,12,"2015",-51.9255,25.1686
17.5575,17.5575,-0.0667062,0.43,0.37,20.3481,0.658828,5.48889,55.0913,12,"2015",-49.2225,24.4469
61.9448,61.9448,-0.704676,0.91,0.9,27.1276,0.691096,3,54.3215,9,"2015",-63.9241,11.4953
74.576,74.576,-0.842723,0.39,0.37,27.8825,0.689223,3,59.667,9,"2015",-64.2568,12.4951
6.09398,6.09398,-0.0364521,0.36,0.34,21.8317,0.612945,2.05996,32.7192,12,"2015",-64.8705,33.516
8.31821,8.31821,-0.351298,0.35,0.4,35.5299,0.656301,4,56.5617,12,"2015",-66.258,26.1578
17.4084,17.4084,-0.691678,0.51,0.32,28.8782,0.667255,2,41.4064,21,"2015",-70.5887,14.4951
70.2375,70.2375,-0.809035,0.41,0.36,28.9799,0.715701,4.31952,56.1998,9,"2015",-60.255,11.4887
16.4437,16.4437,0.212437,0.44,0.35,25.3537,0.648523,5,60.8627,12,"2015",-62.2224,28.7904
4.67893,4.67893,-0.884654,0.55,0.23,24.042,0.697986,0.415675,30.5097,21,"2015",-66.9286,14.4828
9.09263,9.09263,-0.804986,0.5,0.35,23.0362,0.693583,1.8684,36.7017,12,"2015",-66.5897,13.8289
54.8613,54.8613,-0.750724,0.4,0.37,27.4823,0.690675,4,56.7918,9,"2015",-65.2302,12.4909
8.23393,8.23393,-0.170756,0.31,0.41,36.067,0.651654,4,58.3474,12,"2015",-66.5826,26.1657
4.15419,4.15419,-0.0612212,0.51,0.3,1.47953,0.655318,5.11696,56.5832,12,"2015",-49.6523,26.184
4.63463,4.63463,-0.375546,0.93,0.92,20.3713,0.644242,5,46.1998,12,"2015",-65.2673,29.1564
50.1692,50.1692,-0.567071,0.43,0.35,31.1499,0.700853,5.61609,88.7352,9,"2015",-61.304,13.0831
42.7819,42.7819,0.192022,0.44,0.36,23.9288,0.646261,5,81.7313,12,"2015",-62.2953,29.2125
8.43366,8.43366,-0.711066,0.55,0.24,17.1141,0.692056,2.18272,45.824,21,"2015",-67.6015,13.4818
100.219,100.219,-0.490534,0.38,0.43,32.0197,0.688239,4,31.8369,9,"2015",-66.5978,11.4923
84.3434,84.3434,-0.678452,0.37,0.38,29.5922,0.70671,3.083,76.1937,9,"2015",-60.917,11.8315
12.9295,12.9295,-0.515222,0.42,0.41,34.5703,0.656027,5,56.8132,12,"2015",-64.3043,27.4496
21.3886,21.3886,-0.765387,0.53,0.28,17.993,0.69356,2.705,50.3236,12,"2015",-66.898,13.5056
6.88259,6.88259,-0.451504,0.56,0.27,22.3392,0.687545,2,43.8039,21,"2015",-68.2595,12.8288
4.73215,4.73215,-0.897905,0.53,0.25,22.0217,0.692248,1.92337,34.4865,21,"2015",-67.9236,14.1642
6.91698,6.91698,-0.819977,0.53,0.24,20.4272,0.692064,2,43.9323,21,"2015",-67.5828,13.8404
85.8498,85.8498,-0.56145,0.32,0.4,30.5592,0.685479,2.77771,80.2623,9,"2015",-62.9244,13.495
7.11186,7.11186,-0.709128,0.48,0.32,26.1918,0.692946,3.76117,48.4948,9,"2015",-66.2336,12.8288
19.138,19.138,-0.0649928,0.46,0.36,31.0755,0.649337,5,64.2626,12,"2015",-63.2548,28.8323
41.2194,41.2194,-0.641483,0.38,0.37,32.4249,0.700866,4.63392,83.5584,9,"2015",-61.2836,12.8335
5.4037,5.4037,-0.0421123,0.38,0.34,21.3618,0.613744,3.14258,34.0653,12,"2015",-64.5939,33.5188
10.9662,10.9662,-0.656692,0.44,0.32,26.9979,0.692945,4,41.3148,9,"2015",-66.2653,12.4973
16.4783,16.4783,-0.706304,0.41,0.39,32.5573,0.657228,5,75.5443,12,"2015",-64.9373,26.8178
12.1147,12.1147,-0.471421,0.43,0.32,34.7071,0.720978,2.98257,53.1788,9,"2015",-59.5902,10.4956
30.8936,30.8936,-0.216429,0.48,0.33,22.0558,0.654907,5,63.6163,12,"2015",-50.6221,25.8195
32.2952,32.2952,-0.0567084,0.43,0.37,15.6431,0.661134,5.98039,89.3209,12,"2015",-49.2704,24.167
5.9444,5.9444,-0.867653,0.53,0.28,21.3707,0.692567,1.40472,39.343,21,"2015",-67.5924,14.1637
11.2706,11.2706,-0.592299,0.38,0.4,36.7588,0.65796,5,67.5688,12,"2015",-64.5633,27.1738
8.13503,8.13503,-0.021168,0.34,0.39,33.2434,0.650169,4,60.4133,12,"2015",-66.9059,26.1893
7.39978,7.39978,-0.629159,0.41,0.4,27.5203,0.656722,5,65.7527,12,"2015",-65.2769,27.1536
4.46805,4.46805,0.00769803,0.49,0.31,27.2824,0.640647,5,66.8712,12,"2015",-62.9012,29.7925
3.18122,3.18122,-0.688417,0.39,0.33,30.698,0.674111,0,7.87149,21,"2015",-64.5721,19.8182
140.843,140.843,-0.554564,0.34,0.38,26.0431,0.692549,4,30.6194,9,"2015",-66.227,11.481
17.263,17.263,-0.177226,0.46,0.36,22.0671,0.653394,5,54.5633,12,"2015",-51.2467,26.5099
14.012,14.012,-0.355638,0.46,0.39,26.2321,0.702943,8,109.54,9,"2015",-59.1601,13.566
14.8502,14.8502,-0.604433,0.45,0.35,27.8546,0.69259,4,35.0097,9,"2015",-66.2585,12.1706
5.33715,5.33715,-0.084496,0.44,0.33,20.0707,0.640646,5,56.973,12,"2015",-63.2235,29.8331
84.6652,84.6652,-0.48615,0.41,0.38,25.5075,0.691651,4,41.4393,9,"2015",-65.2572,11.4954
11.4161,11.4161,-0.567921,0.43,0.39,35.3596,0.65262,5,57.6849,12,"2015",-64.5733,27.4772
11.9773,11.9773,0.0687214,0.53,0.3,24.2932,0.646682,5,62.3896,12,"2015",-61.1976,29.153
6.96833,6.96833,-0.604307,0.51,0.27,22.5361,0.688341,2.01399,43.3423,21,"2015",-67.59,13.1511
9.83951,9.83951,-0.0620684,0.33,0.42,34.9029,0.6471,4.52352,67.1245,12,"2015",-66.5976,26.8156
4.93089,4.93089,-0.0187535,0.36,0.34,26.3151,0.612934,2.17889,36.6639,12,"2015",-65.26,33.8366
8.18098,8.18098,-0.6605,0.42,0.4,34.3725,0.656782,5,67.2521,12,"2015",-64.9251,27.1469
5.36562,5.36562,-0.0235522,0.47,0.32,22.8749,0.61651,3.48265,45.6745,12,"2015",-64.2742,33.5055
19.1681,19.1681,-0.0151886,0.52,0.31,24.1714,0.637931,5,64.6516,12,"2015",-60.8681,29.8323
56.0585,56.0585,-0.763021,0.34,0.41,27.8105,0.691425,3.00625,63.0525,9,"2015",-64.5905,12.162
12.2878,12.2878,-0.535903,0.43,0.41,35.7637,0.661564,5,65.4193,12,"2015",-64.2864,27.1502
39.9817,39.9817,-0.598469,0.41,0.39,25.5449,0.692537,4,48.4057,9,"2015",-65.8943,11.8438
8.20424,8.20424,-0.631188,0.43,0.34,29.8705,0.692592,4,47.5855,9,"2015",-65.9207,12.1653
60.6193,60.6193,-0.174529,0.33,0.47,27.5447,0.657426,5.28705,107.371,12,"2015",-50.5928,23.4936
76.4729,76.4729,-0.582986,0.41,0.36,27.2324,0.692548,4,37.1238,9,"2015",-66.2554,11.8303
5.9846,5.9846,-0.0813388,0.54,0.3,17.3436,0.655048,5,57.5116,12,"2015",-49.9448,26.1929
12.7351,12.7351,-0.0375094,0.52,0.32,17.9419,0.660688,5.32558,63.3854,12,"2015",-48.9259,24.2322
96.7224,96.7224,-0.726237,0.32,0.43,28.6184,0.706401,3.12245,77.3677,9,"2015",-60.9,12.0954
19.7134,19.7134,-0.193687,0.53,0.34,19.1215,0.639715,5,65.8688,12,"2015",-60.2526,29.8032
7.40559,7.40559,-0.775976,0.47,0.36,22.6389,0.693582,2.01741,43.7721,9,"2015",-66.5911,13.496
4.16693,4.16693,0.00823537,0.49,0.35,29.1745,0.640643,5,64.3012,12,"2015",-62.9151,29.5064
16.4191,16.4191,-0.0531612,0.52,0.32,17.7049,0.663823,5.67623,63.517,12,"2015",-48.2274,24.1119
17.1666,17.1666,-0.680117,1.79,1.74,23.3611,0.690395,2.06376,45.0567,12,"2015",-67.2507,13.1543
17.1173,17.1173,-0.0148651,0.57,0.29,25.2413,0.637933,5,64.0309,12,"2015",-60.8997,29.4506
13.7107,13.7107,0.00737348,0.56,0.3,23.75,0.645725,5,64.6995,12,"2015",-60.931,29.1782
25.1616,25.1616,-0.21292,0.46,0.35,25.3722,0.655247,5,72.7715,12,"2015",-51.5976,25.4906
29.3544,29.3544,0.0295568,0.56,0.29,24.0723,0.647318,5,62.1541,12,"2015",-60.8993,28.8631
18.0995,18.0995,-0.713484,0.46,0.35,22.379,0.69042,2.63937,48.1472,9,"2015",-66.9477,13.1517
5.79537,5.79537,-0.212242,0.53,0.31,24.3557,0.639682,5,38.2005,12,"2015",-63.9044,29.8646
27.3191,27.3191,-0.363513,0.41,0.41,31.2935,0.656846,5,61.8768,12,"2015",-63.5544,27.4999
23.6046,23.6046,-0.67895,0.42,0.4,34.1167,0.726012,3.15175,53.9505,9,"2015",-58.9207,10.8307
12.544,12.544,-0.639496,0.37,0.42,33.0842,0.658443,5,70.4305,12,"2015",-64.5933,26.8179
25.9487,25.9487,-0.934973,0.51,0.31,25.1737,0.629322,0,27.7403,21,"2015",-72.5884,17.8254
42.6274,42.6274,-0.131398,0.39,0.41,23.8905,0.656789,5,60.7904,12,"2015",-49.95,24.8059
3.92942,3.92942,-0.217721,0.49,0.29,26.6549,0.633175,5,48.2292,12,"2015",-66.2618,29.4794
9.05914,9.05914,-0.413384,0.4,0.42,34.0614,0.722493,5.0526,58.5603,9,"2015",-58.9252,10.1622
19.5916,19.5916,-0.475467,0.41,0.42,34.625,0.661906,5,60.9593,12,"2015",-63.9409,27.1218
14.7243,14.7243,-0.36708,0.64,0.26,16.5318,0.634816,5,64.0393,12,"2015",-59.5758,30.7957
10.7467,10.7467,-0.12091,0.46,0.34,22.9401,0.655339,5,63.6474,12,"2015",-50.2275,26.1015
8.41451,8.41451,-0.462564,0.56,0.26,18.4432,0.687544,2,40.825,21,"2015",-67.932,12.8303
16.903,16.903,-0.34311,0.42,0.41,29.6795,0.66516,5,70.09,12,"2015",-63.25,27.1487
68.1967,68.1967,-0.789365,0.37,0.38,32.6836,0.689632,2.47709,58.1475,9,"2015",-65.2565,13.4944
19.1694,19.1694,-0.349502,0.63,0.28,17.1249,0.639304,5,57.663,12,"2015",-59.6274,30.1633
69.9535,69.9535,-0.673425,0.38,0.41,33.0834,0.688796,3.84357,79.2963,9,"2015",-64.5888,14.1621
24.6302,24.6302,-0.17434,0.45,0.37,22.8889,0.656088,5,66.819,12,"2015",-50.5997,25.147
26.4844,26.4844,-0.416273,0.39,0.44,33.4421,0.66211,5,59.6386,12,"2015",-63.6084,27.1702
107.009,107.009,-0.609579,0.38,0.34,26.9434,0.691651,4,53.7672,9,"2015",-65.2579,11.8288
9.16362,9.16362,-0.551149,0.34,0.46,35.8574,0.662106,5,68.425,12,"2015",-64.2558,26.8233
44.07,44.07,-0.804119,0.38,0.44,30.0976,0.693682,2,36.1461,9,"2015",-66.2549,13.4961
23.5893,23.5893,-0.398439,0.44,0.37,30.0206,0.65776,5,47.2921,12,"2015",-56.9214,26.4949
51.157,51.157,-0.181698,0.44,0.4,24.5915,0.702623,8,105.093,9,"2015",-59.2538,14.1457
15.1561,15.1561,-0.752686,0.42,0.37,29.0383,0.693022,3.0083,47.9784,9,"2015",-66.2544,13.1627
3.60408,3.60408,0.112469,0.62,0.59,22.6464,0.607515,4.98479,65.4617,12,"2015",-74.5245,25.4463
19.7,19.7,-0.0979139,0.57,0.32,21.4915,0.638289,5,63.4413,12,"2015",-60.5993,29.8314
18.0732,18.0732,-0.0700366,0.57,0.3,23.4506,0.646124,5,69.3272,12,"2015",-60.5778,29.1856
19.569,19.569,-0.269474,0.54,0.34,19.7288,0.634465,5,65.3819,12,"2015",-59.9071,30.4886
20.1001,20.1001,-0.268029,0.68,0.24,16.9168,0.639714,5,62.9121,12,"2015",-59.904,29.8299
8.26046,8.26046,-0.111937,0.52,0.32,30.0307,0.648838,5,62.5772,12,"2015",-63.2991,29.1232
15.8463,15.8463,-0.0950579,0.61,0.27,24.9124,0.638259,5,60.5597,12,"2015",-60.5946,29.4883
30.1973,30.1973,-0.166139,0.39,0.43,23.3858,0.656206,5,66.8532,12,"2015",-50.5754,24.4847
17.0467,17.0467,0.0976252,0.53,0.32,21.4382,0.653372,5,49.1603,12,"2015",-50.9037,27.1466
19.8586,19.8586,-0.275828,0.55,0.32,19.1494,0.634469,5,64.4669,12,"2015",-59.9459,30.8046
35.5687,35.5687,-0.115994,0.42,0.38,28.1012,0.656066,4.74869,58.4118,12,"2015",-50.959,24.4845
7.47906,7.47906,0.0335846,0.54,0.32,27.1875,0.647455,5,57.8637,12,"2015",-62.8819,29.187
70.5258,70.5258,-0.469245,0.46,0.34,27.4737,0.710695,6.8212,124.519,9,"2015",-59.2565,13.1431
27.2945,27.2945,0.0856427,0.34,0.43,25.7701,0.659222,4.4218,73.429,12,"2015",-51.6211,23.8123
7.9488,7.9488,-0.545102,0.5,0.25,24.02,0.6879,2,43.2693,21,"2015",-67.9261,13.162
13.6919,13.6919,-0.0383253,0.37,0.44,31.2221,0.660459,5,62.276,12,"2015",-54.5909,25.4938
56.1996,56.1996,-0.26415,0.4,0.39,25.0783,0.658781,5.28222,110.505,12,"2015",-50.2957,23.7598
2.97083,2.97083,-0.0160704,0.56,0.3,3.27976,0.654031,5,53.3961,12,"2015",-50.0011,26.8316
50.2541,50.2541,-0.826708,0.37,0.43,33.1031,0.69253,2.08313,47.4476,9,"2015",-65.5904,13.1617
43.2848,43.2848,-0.691162,0.49,0.3,28.1876,0.690698,3.07047,46.1468,9,"2015",-66.5934,12.8179
17.9992,17.9992,-0.156236,0.46,0.36,30.8255,0.648213,5,59.3335,12,"2015",-63.5876,28.8259
39.929,39.929,-0.453504,0.4,0.37,34.9021,0.656021,5,54.3257,12,"2015",-64.2678,27.8569
7.75035,7.75035,-0.676345,0.35,0.43,31.4845,0.658219,5,73.1007,12,"2015",-64.6017,26.4701
19.0739,19.0739,-0.213084,0.41,0.39,25.7139,0.657331,5,95.5642,12,"2015",-50.6039,23.8173
11.1685,11.1685,0.285212,0.4,0.37,27,0.633377,5,71.3259,12,"2015",-67.59,27.4944
13.2323,13.2323,-0.657896,0.43,0.35,35.002,0.72601,2.43716,45.6745,9,"2015",-59.2633,10.8268
132.6,132.6,-0.830505,0.44,0.24,30.9318,0.692927,2.24841,45.8903,9,"2015",-65.593,13.4926
46.1331,46.1331,-0.0488346,0.34,0.44,28.7765,0.656776,3.92941,68.3721,12,"2015",-51.1811,24.2417
106.596,106.596,-0.808038,0.38,0.42,27.4812,0.692507,3.09249,49.6613,9,"2015",-65.5983,12.8342
58.2227,58.2227,-0.109713,0.37,0.45,26.4389,0.656906,4.73011,69.7392,12,"2015",-50.9265,24.201
5.57886,5.57886,-0.426076,0.41,0.32,20.8973,0.720598,6.36216,88.8862,9,"2015",-58.0082,10.9109
12.0716,12.0716,-0.559117,0.63,0.26,24.9409,0.652268,5,48.2435,12,"2015",-56.9249,27.8238
38.4658,38.4658,-0.151245,0.42,0.35,23.044,0.656812,5,77.9864,12,"2015",-51.5902,25.1692
11.8647,11.8647,-0.493155,0.39,0.45,36.4371,0.662105,5,64.8925,12,"2015",-63.928,26.799
29.8466,29.8466,-0.760665,0.42,0.38,30.4479,0.692948,3.58218,55.8926,9,"2015",-65.9239,12.8288
44.7711,44.7711,-0.769761,0.43,0.4,31.8859,0.689633,2.48099,63.1979,9,"2015",-65.2555,13.83
9.59515,9.59515,-0.251928,0.5,0.32,29.0983,0.639681,5,37.6907,12,"2015",-63.9282,29.5474
130.886,130.886,-0.171353,0.5,0.54,27.2473,0.59084,0.83151,29.1332,0,"2015",-77.2586,16.8312
120.714,120.714,-0.173919,0.34,0.42,32.8899,0.597635,2.54255,32.0593,0,"2015",-74.5893,26.8263
40.3486,40.3486,0.00414853,0.36,0.42,20.3547,0.657076,4.8867,63.6923,12,"2015",-51.2292,23.7948
31.5726,31.5726,-0.178172,0.35,0.46,22.4512,0.657084,5,90.1662,12,"2015",-50.6393,24.1254
14.6775,14.6775,-0.711415,0.47,0.34,33.8177,0.724445,2.2942,53.4497,9,"2015",-58.5917,11.1624
13.6114,13.6114,0.0719001,0.35,0.45,26.8388,0.659353,4.99349,82.6763,12,"2015",-51.6195,23.4997
6.46803,6.46803,-0.666296,0.37,0.42,31.9865,0.665718,4.80558,81.1819,12,"2015",-64.2755,26.1457
64.7581,64.7581,0.0948421,0.88,0.87,26.3382,0.659678,4.07721,77.285,12,"2015",-51.8819,23.7954
28.5026,28.5026,-0.34544,0.53,0.31,24.2722,0.652893,5,49.0878,12,"2015",-57.9188,27.8419
21.9671,21.9671,-0.236396,0.46,0.36,28.7922,0.652893,5,48.8472,12,"2015",-58.2643,27.8505
24.5359,24.5359,-0.6274,0.39,0.4,35.2398,0.720807,1.97156,39.7523,9,"2015",-59.5942,10.8282
11.8963,11.8963,-0.598872,0.5,0.34,34.7404,0.651671,5,68.9654,12,"2015",-65.2653,27.493
35.7141,35.7141,-0.529804,0.42,0.38,34.0449,0.652632,5,55.7643,12,"2015",-64.5758,27.8396
68.9339,68.9339,-0.817115,0.46,0.3,32.0459,0.715701,1.73597,37.7768,9,"2015",-59.9249,11.4958
80.7679,80.7679,-0.233628,0.35,0.41,27.8148,0.658767,6.48326,118.888,12,"2015",-50.2629,23.4991
28.7491,28.7491,-0.116967,0.44,0.34,26.8718,0.656066,5,64.3386,12,"2015",-51.2612,24.8265
11.7149,11.7149,-0.407021,0.41,0.44,32.6005,0.665486,5,74.6745,12,"2015",-63.2439,26.8249
29.0403,29.0403,-0.0785517,0.4,0.38,26.2396,0.657008,5,63.0879,12,"2015",-51.5865,24.819
37.7761,37.7761,0.015365,0.33,0.41,26.9864,0.657074,5.51565,77.8533,12,"2015",-51.22,23.4545
11.0365,11.0365,-0.00728975,0.32,0.41,27.7177,0.657016,4.84417,70.8225,12,"2015",-51.5887,24.4904
16.3129,16.3129,-0.127291,0.47,0.33,28.2353,0.660829,5,54.2947,12,"2015",-54.9112,25.8079
5.44895,5.44895,-0.479027,0.24,0.39,32.5062,0.672755,3.86406,59.0803,12,"2015",-63.5914,21.2549
10.2617,10.2617,-0.595312,0.37,0.41,32.2335,0.662104,5,76.0995,12,"2015",-64.2365,26.5058
86.4021,86.4021,-0.563149,0.46,0.34,27.2171,0.690129,2,37.3838,9,"2015",-67.2567,12.4953
48.3519,48.3519,-0.820192,0.35,0.35,29.8052,0.715701,2.08862,43.4098,9,"2015",-59.9242,11.8287
19.2502,19.2502,-0.269852,0.62,0.27,20.983,0.639085,5,63.4525,12,"2015",-59.9153,30.18
59.7754,59.7754,-0.859357,0.4,0.41,30.7174,0.693683,1.58527,36.309,9,"2015",-65.925,13.8282
48.2946,48.2946,-0.179256,0.35,0.42,19.7246,0.658776,6.23188,128.172,12,"2015",-49.9755,23.7502
24.5549,24.5549,-0.156239,0.43,0.4,27.8222,0.658966,5,69.6003,12,"2015",-62.9181,27.4883
66.0707,66.0707,-0.147513,0.37,0.4,26.3207,0.656066,5,62.1279,12,"2015",-50.9637,24.8391
35.9287,35.9287,-0.171978,0.36,0.4,24.0932,0.655339,5,71.7763,12,"2015",-51.9117,25.4832
24.6233,24.6233,-0.0116188,0.41,0.39,27.9169,0.660829,5,54.6008,12,"2015",-54.8943,25.4904
16.7183,16.7183,-0.383962,0.48,0.33,30.0323,0.652893,5,45.5704,12,"2015",-57.9053,27.4644
43.3362,43.3362,-0.0505012,0.46,0.34,29.3455,0.657273,5,63.9995,12,"2015",-51.9281,24.826
6.92534,6.92534,-0.0565262,0.52,0.31,9.40323,0.654103,5,60.6051,12,"2015",-49.6643,26.5462
4.94794,4.94794,-0.0588023,0.51,0.3,6.90789,0.65403,5,57.8325,12,"2015",-49.8993,26.4844
147.137,147.137,-0.816485,0.46,0.35,29.1831,0.692873,2.7373,54.5034,9,"2015",-65.5902,13.8282
4.03653,4.03653,-0.883405,0.46,0.34,23.4466,0.675775,3.7863,96.6041,12,"2015",-63.2708,17.168
3.58678,3.58678,-0.867408,0.4,0.4,25.9345,0.674273,5.12734,92.5891,12,"2015",-63.2523,17.4934
46.9662,46.9662,0.070439,0.31,0.42,25.5875,0.659344,4.96786,73.4733,12,"2015",-51.9323,24.1885
38.1408,38.1408,0.0260002,0.3,0.45,26.6094,0.660529,5.60938,82.661,12,"2015",-51.2525,23.1736
51.1221,51.1221,-0.162837,0.34,0.43,24.8347,0.656133,5,60.5615,12,"2015",-50.6207,24.8308
73.9909,73.9909,-0.166345,0.37,0.42,25.6289,0.658778,6.84014,114.259,12,"2015",-49.9859,23.4897
10.2687,10.2687,-0.426068,1.5,1.47,27.6599,0.722529,6.10591,91.8754,9,"2015",-58.651,10.1699
63.0451,63.0451,-0.0334629,0.38,0.42,29.1506,0.660911,5.2424,97.6951,12,"2015",-50.5937,23.1609
22.2054,22.2054,-0.0682347,0.35,0.45,32.4186,0.66726,5,69.3261,12,"2015",-55.6134,25.1701
174.081,174.081,0.0975512,0.37,0.4,26.7569,0.581868,6.05933,64.237,0,"2015",-74.5723,28.4664
9.54566,9.54566,-0.698922,0.49,0.24,23.2217,0.691649,2,38.3237,21,"2015",-67.9326,13.5025
5.59706,5.59706,0.106467,0.42,0.35,15.6068,0.613461,5.99145,76.9758,12,"2015",-63.6233,34.4657
18.9659,18.9659,-0.340741,0.41,0.41,30.0883,0.682938,6.51402,85.0512,12,"2015",-46.9249,20.1379
7.11082,7.11082,-0.312499,0.44,0.35,25.4083,0.640625,5,50.7554,12,"2015",-66.2305,28.8307
32.1269,32.1269,-0.00950999,0.55,0.3,20.3529,0.653396,5,49.4227,12,"2015",-50.9062,26.8334
17.5341,17.5341,-0.612245,0.33,0.47,32.5895,0.714708,3.13619,50.8045,9,"2015",-53.2609,12.4971
33.507,33.507,-0.842057,0.48,0.32,29.3757,0.692894,2.03373,52.148,9,"2015",-65.5921,14.1636
15.8722,15.8722,0.0126545,0.31,0.47,33.2949,0.664713,5,62.7228,12,"2015",-54.5895,25.1598
2.35613,2.35613,-0.206754,1.8,1.87,15.2441,0.693726,4.50787,76.129,12,"2015",-50.604,15.7842
11.9554,11.9554,-0.313395,0.38,0.41,30.9657,0.658471,5,50.4878,12,"2015",-58.2528,27.1475
39.76,39.76,-0.112623,0.35,0.42,26.727,0.662126,5.80348,91.1963,12,"2015",-50.2891,23.1588
12.8512,12.8512,-0.0793315,0.39,0.4,35.7925,0.662486,5,55.5318,12,"2015",-60.9262,27.1602
4.64964,4.64964,-0.351142,0.51,0.34,22.649,0.707341,5.00804,67.5795,9,"2015",-56.9206,11.8268
26.5896,26.5896,0.0154829,0.35,0.45,19.8443,0.663904,7,71.0375,12,"2015",-47.9861,23.4797
4.24802,4.24802,-0.884604,0.43,0.37,24.8052,0.678566,3.24887,88.6024,12,"2015",-63.6058,17.1541
7.7385,7.7385,-0.299145,0.37,0.43,32.3878,0.68309,6.08093,81.312,12,"2015",-46.5772,20.1553
23.7353,23.7353,0.0420647,0.38,0.4,30.947,0.662801,3.53365,49.7866,12,"2015",-52.9278,24.161
19.9748,19.9748,-0.707966,0.37,0.44,26.2743,0.714706,3.6218,54.8147,9,"2015",-52.9136,12.5066
16.155,16.155,-0.754682,0.44,0.38,33.2603,0.725637,1.57968,44.1072,9,"2015",-58.9236,11.1634
9.27578,9.27578,-0.356277,0.41,0.44,34.4385,0.665236,5,77.4837,12,"2015",-62.5927,26.4737
4.17147,4.17147,-0.893004,0.42,0.35,19.7643,0.678822,4.10519,81.5634,12,"2015",-63.5982,16.8343
23.4969,23.4969,-0.178602,0.4,0.38,25.22,0.655934,5,69.4273,12,"2015",-51.2634,25.1625
37.1319,37.1319,0.0189574,0.38,0.37,29.7284,0.657271,5,63.3342,12,"2015",-52.2543,24.5074
42.1305,42.1305,-0.257694,0.46,0.35,25.3081,0.655203,5,60.952,12,"2015",-51.5949,26.1215
36.0592,36.0592,0.0191324,0.37,0.39,28.8102,0.659489,5,60.6623,12,"2015",-52.5918,24.4961
8.78253,8.78253,-0.496635,0.39,0.44,32.8194,0.66549,5,78.1414,12,"2015",-63.2327,26.4816
4.89087,4.89087,-0.881485,0.58,0.23,27.9636,0.697983,0,20.1271,21,"2015",-66.9341,14.8407
16.6165,16.6165,-0.0383734,0.44,0.37,14.6768,0.661408,6.51515,102.14,12,"2015",-49.2907,23.8947
63.4253,63.4253,0.0653976,0.33,0.44,28.7183,0.659408,4.86101,67.0573,12,"2015",-52.2628,24.1288
14.6016,14.6016,0.0355991,0.38,0.42,33.3333,0.665375,5,52.6039,12,"2015",-54.9282,25.1522
10.9922,10.9922,-0.192192,0.43,0.41,22.2521,0.69771,7.64103,112.171,9,"2015",-59.1555,14.4767
23.4319,23.4319,-0.101461,0.52,0.32,27.4002,0.653015,5.51225,56.6999,12,"2015",-58.9393,28.1411
22.6563,22.6563,-0.475567,0.42,0.43,25.6895,0.692999,7,102.589,9,"2015",-59.9124,15.1848
6.11173,6.11173,-0.688416,0.38,0.38,29.1904,0.666012,4.34633,85.7371,12,"2015",-63.9241,25.8037
31.9011,31.9011,-0.254909,0.43,0.38,25.7252,0.655279,5,61.228,12,"2015",-51.6181,25.8167
9.44994,9.44994,-0.613209,0.46,0.39,30.5931,0.65167,5,71.8742,12,"2015",-65.2263,27.8365
3.79295,3.79295,-0.844741,0.43,0.37,26.4218,0.679078,2.9778,63.5,12,"2015",-63.9256,17.1788
20.6072,20.6072,-0.03711,0.37,0.44,30.7767,0.658654,5,76.2274,12,"2015",-62.5842,27.4303
43.469,43.469,-0.138296,0.48,0.35,28.8352,0.655338,4.64253,63.9574,12,"2015",-52.2613,25.493
10.467,10.467,-0.287168,0.46,0.37,29.5646,0.652893,5,51.3558,12,"2015",-58.2616,27.4819
36.2106,36.2106,-0.17627,0.5,0.31,27.3281,0.655339,5,62.5881,12,"2015",-52.2544,25.8186
13.6594,13.6594,-0.618966,0.38,0.42,25.3594,0.665343,4.93555,79.115,12,"2015",-63.9344,26.1916
35.6268,35.6268,-0.818743,0.42,0.38,30.7894,0.688422,2.06914,56.6541,9,"2015",-65.2555,14.8296
5.54907,5.54907,-0.317165,0.61,0.61,16.4902,0.637106,5,40.1512,12,"2015",-65.1869,29.4403
